steam_id,playtime_forever
76561198056277856,168314
76561198068092525,74389
76561198044283501,67896
76561198059330972,66104
76561197987065774,55829
76561198058007906,46976
76561198089082829,42357
76561198063899231,42126
76561198069670336,41256
76561197970582291,40925
76561198049279838,33379
76561198045583398,30390
76561198007165405,27826
76561198069145498,26042
76561198048914936,23234
76561198012909706,18779
76561198064822652,14628
76561198014947498,14584
76561198092968810,13875
76561198027455361,13340
76561198045790068,12758
76561198085234559,10826
76561197996884569,9462
76561198033824559,9387
76561198063401601,9376
76561198108946181,9000
76561197969049193,8947
76561198045897764,8903
76561198072402565,8777
76561198072745658,8404
76561198065438445,8210
76561198050953564,8005
76561198065879826,7775
76561198075965698,7577
76561198041193864,7560
76561198034392042,7429
76561198007104288,7299
76561198054378776,7235
76561198068016538,7178
76561198035893080,6984
76561198053277538,6966
76561198066582410,6702
76561198060530665,6173
76561198062099971,6075
76561198053787183,5988
76561198000537256,5972
76561198075840135,5955
76561198051264384,5945
76561198031950514,5909
76561198066955730,5806
76561198043508283,5797
76561198039312374,5771
76561197970977029,5613
76561198088032782,5590
76561198061138119,5586
76561197999240770,5284
76561198016823310,5278
76561198047095349,5072
76561198040912942,5018
76561198064199288,4997
76561198120475353,4947
76561198132903596,4913
76561198058160546,4782
76561198063361762,4781
76561198050718261,4627
76561198069995506,4601
76561198090768760,4582
76561198033128189,4374
76561198052846013,4311
76561198020133414,4152
76561198055340148,4145
76561198031386080,4134
76561198081205514,4079
76561198052761252,3997
76561198031589482,3986
76561198061770996,3979
76561198069077711,3881
76561198071259746,3878
76561198082036926,3753
76561198068316897,3693
76561198053382774,3654
76561198005620005,3650
76561198004448633,3620
76561198042966858,3614
76561197989751481,3612
76561198063598007,3593
76561198063497777,3556
76561198068153798,3543
76561198056652803,3535
76561198063319561,3521
76561197999659750,3513
76561198077806036,3471
76561198018065970,3468
76561198065755282,3461
76561198019521027,3458
76561198059966696,3443
76561198033226497,3351
76561198024539037,3329
76561198041676366,3261
76561198057707533,3243
76561198040344081,3202
76561198043532486,3182
76561198053123140,3160
76561198026372404,3151
76561198058473103,3134
76561198020928326,3129
76561198113534022,3100
76561198083383767,2964
76561198025198077,2934
76561198019783872,2920
76561198127618506,2876
76561198078212818,2846
76561198070154803,2810
76561198076184297,2807
76561198065040988,2789
76561198039483707,2784
76561198059519080,2783
76561198068494125,2776
76561198057802660,2761
76561198060517829,2744
76561198081687235,2722
76561198096239735,2705
76561198031391972,2692
76561198051579252,2685
76561198163120840,2667
76561198074113907,2608
