steam_id,playtime_forever
76561198035644871,3951
76561197970528472,2856
76561198049514509,2732
76561197983457049,1796
76561197963554381,1133
76561197995582723,1086
76561198030129600,947
76561198076019258,905
76561197962929275,878
76561197969938407,770
76561197962532359,760
76561198019294407,622
76561198055570026,558
76561198025594855,535
76561197997860947,496
76561198071263038,488
76561198138390863,478
76561198041111114,476
76561198062232099,377
76561198075427390,330
76561198087066156,321
76561198003167470,306
76561198005738944,292
76561198102767019,292
76561198042182944,290
76561198067219635,280
76561198000537256,280
76561198001518866,275
76561197993988187,272
76561198120863188,266
76561198040255872,251
76561197988411069,249
76561198078075495,225
76561198004998420,222
76561198042776645,188
76561198048151962,182
76561197991677902,157
76561198055555174,157
76561198044920564,151
76561197996400788,148
76561197996590082,146
76561197989380469,133
76561198007352599,125
76561198119472780,124
76561197992236665,122
76561198046109277,120
76561197978837955,109
76561198036745107,108
76561198012050762,100
76561197963443099,97
76561198013018363,75
76561198046162899,72
76561197967272400,72
76561198046097024,68
76561198028583056,64
76561197991836307,62
76561198042148642,52
76561198016610271,47
76561198010803705,46
76561198059180662,43
76561197984331196,33
76561198100626562,30
76561198064374976,28
76561198039900276,25
76561198036657265,23
76561198065725333,22
76561197972303841,22
76561198046450367,20
76561198058303184,17
76561198025041462,16
76561198000190288,15
76561198045316032,14
76561197998501640,14
76561198078907140,12
76561198050762093,12
76561198029940124,12
76561198006541747,11
76561198004448633,11
76561198082712691,10
76561197971725163,10
76561197995125763,9
76561198038762356,8
76561198038486281,7
76561198096923288,7
76561197977525575,7
76561198065322400,7
76561197979020333,6
76561197974522156,6
76561198072109766,5
76561198052845873,5
76561198053994537,5
76561198069324966,5
76561198063371694,5
76561198020901037,5
76561198049608295,4
76561197961112434,4
76561197963446231,4
76561198037487497,4
76561198053852153,4
76561198075300723,3
76561198003980014,3
76561198039778509,3
76561198013701195,3
76561198156591174,3
76561198068431036,2
76561198066666059,2
76561197983589335,2
76561198000734300,2
76561198079233576,2
76561198139579706,2
76561198054849810,1
76561197970535618,1
76561198077268796,1
76561198074018233,1
76561198044998451,1
76561198142784247,1
76561198117845393,1
76561197992160513,1
76561198133521373,1
76561197995368752,1
76561197993929985,1
76561198154934483,1
76561198091829840,1
76561198034074771,1
76561198034182659,1
76561198080164247,1
76561198062476345,1
76561198087539604,1
76561198060035281,1
76561198042544702,1
76561198040150405,1
76561198093258803,1
76561198010375099,1
76561198067941334,0
76561198069199333,0
76561198283431927,0
76561198283316082,0
76561198070585472,0
76561198067911521,0
76561198158450025,0
76561198226523644,0
76561198157726267,0
76561198069672028,0
76561198239611018,0
76561198208273364,0
76561198156776848,0
76561198069487110,0
76561198082166693,0
76561198071170428,0
76561198095049646,0
76561198083947153,0
76561198085463363,0
76561198086791425,0
76561198081622518,0
76561198081618008,0
76561198079927632,0
76561198089561967,0
76561198090856844,0
76561198091137958,0
76561198091853107,0
76561198078844628,0
76561198072753966,0
76561198078724217,0
76561198078207681,0
76561198098334333,0
76561198116062531,0
76561198076150669,0
76561198081715961,0
76561198122883605,0
76561198123319774,0
76561198124904264,0
76561198073854714,0
76561197960304530,0
76561198043343407,0
76561198065668519,0
76561198023381231,0
76561197993263354,0
76561197995207074,0
76561197996768219,0
76561197998047221,0
76561197998374531,0
76561197998612669,0
76561198000742198,0
76561198000776667,0
76561198003595118,0
76561198008646445,0
76561198011372474,0
76561198011740444,0
76561198011953572,0
76561198017188398,0
76561198019137995,0
76561197992813447,0
76561197992166703,0
76561197992148038,0
76561197976039320,0
76561197964334210,0
76561197967081122,0
76561197967174031,0
76561197967469174,0
76561197969324150,0
76561197970550128,0
76561197978726025,0
76561197991699268,0
76561197980065584,0
76561197983367658,0
76561197987342242,0
76561197988455997,0
76561197989616184,0
76561197991294431,0
76561198022376803,0
76561198024889756,0
76561198064621980,0
76561198024918862,0
76561198047095349,0
76561198048070885,0
76561198048491617,0
76561198049028269,0
76561198049438209,0
76561198050092449,0
76561198051001315,0
76561198052912739,0
76561198053963927,0
76561198054602972,0
76561198057802660,0
76561198058127508,0
76561198059440920,0
76561198063157934,0
76561198063970918,0
76561198046456055,0
76561198045950134,0
76561198045814607,0
76561198035349030,0
76561198025335712,0
76561198027455053,0
76561198028008677,0
76561198033060740,0
76561198034169751,0
76561198035099927,0
76561198037477574,0
76561198045365016,0
76561198042410388,0
76561198042932555,0
76561198043532286,0
76561198043908115,0
76561198044387084,0
76561198044653745,0
76561198320136420,0
