steam_id,playtime_forever
76561197995207074,3201
76561197991836307,1004
76561198049371011,899
76561198048236823,642
76561198102767019,605
76561198055570026,558
76561198043428279,451
76561197999524643,450
76561198032091115,418
76561198072673232,406
76561198226523644,394
76561198115285453,381
76561197998202367,326
76561198048151962,267
76561198000537256,251
76561198013600577,233
76561198028206815,215
76561198118965684,214
76561198119803063,192
76561198254993106,164
76561198050876555,160
76561198055326386,155
76561197961628243,144
76561198047590138,122
76561198041121765,115
76561197991699268,113
76561198105147781,113
76561198074822440,105
76561198069920369,104
76561198065383899,96
76561198042148866,92
76561197984592889,89
76561198079559505,85
76561198074119805,80
76561198027793700,76
76561198046162899,72
76561198033128189,70
76561198044383266,67
76561198084974133,67
76561198028365337,62
76561198095751554,58
76561198049279838,58
76561198097456611,57
76561198177140685,55
76561198044198059,51
76561198076829467,48
76561198073471080,44
76561198083364711,43
76561197994831363,41
76561198052513392,40
76561197970723780,39
76561198013018363,38
76561198154995501,38
76561198027081791,37
76561198093538845,37
76561198062499841,37
76561198067088650,35
76561198036409929,31
76561198077176183,31
76561198048365924,30
76561198095185773,30
76561198069324966,30
76561198100626562,30
76561198045295773,29
76561197970937211,28
76561198036657265,28
76561198055252861,26
76561198050762093,25
76561198001638037,24
76561198085548011,24
76561198167207237,22
76561197972303841,22
76561198065725333,22
76561197962451137,21
76561198034079001,21
76561198079992213,21
76561198002644780,21
76561198046450367,20
76561197995582054,20
76561198072532181,19
76561197997315547,18
76561198062176418,17
76561197993317329,17
76561198072097312,17
76561198058303184,17
76561197999775723,16
76561198025041462,16
76561198013206795,16
76561198056537641,14
76561198063904628,14
76561198075728837,13
76561198049523494,13
76561198066942610,13
76561198078907140,12
76561198029940124,12
76561198067146401,11
76561198067172548,11
76561198077355034,11
76561198004448633,11
76561198082712691,10
76561198088549347,10
76561198074373301,10
76561198038148907,10
76561198167434210,9
76561198023318943,9
76561197995125763,9
76561198097380783,8
76561198009214194,8
76561198080156817,8
76561198190794628,8
76561198055563249,8
76561198047866299,7
76561197977525575,7
76561198075001792,7
76561198063354565,7
76561198064030845,7
76561198038486281,7
76561198096923288,7
76561198079007617,7
76561198068259362,7
76561198065322400,7
76561197961112434,7
76561198093264479,6
76561198067593136,6
76561198181994963,6
76561197979020333,6
76561197974522156,6
76561198047237949,6
76561198071716213,6
76561198020901037,5
76561198092042188,5
76561198079366509,5
76561198120588565,5
76561198047299161,5
76561198072109766,5
76561198063371694,5
76561198100811093,5
76561198053994537,5
76561198054179803,5
76561198052845873,5
76561198032454585,5
76561198030299081,5
76561198079521222,5
76561198061741365,4
76561198065668519,4
76561197963446231,4
76561198042410388,4
76561198073778242,4
76561198091803620,4
76561198064986018,4
76561198043441689,4
76561198037487497,4
76561198062693169,4
76561198072472750,4
76561198069972898,4
76561198085187975,4
76561198128484504,4
76561198053852153,4
76561198049608295,4
76561198083958460,4
76561198077600918,3
76561198048591330,3
76561198053963927,3
76561198045790068,3
76561198062131528,3
76561198069749859,3
76561198075300723,3
76561198059366714,3
76561198105242293,3
76561198133490142,3
76561198010410186,3
76561198013701195,3
76561198026231217,3
76561198039778509,3
76561198156591174,3
76561198102348071,3
76561197971470299,3
76561198003980014,3
76561198079233576,2
76561198062561493,2
76561198000734300,2
76561198077140920,2
76561198050952779,2
76561198139579706,2
76561198068431036,2
76561198117845393,2
76561198099328121,2
76561198045266254,2
76561198070557557,2
76561197988411069,2
76561198054472486,2
76561198044856249,2
76561198205910657,2
76561198080556299,1
76561198080164247,1
76561198062734284,1
76561198058152698,1
76561198078908394,1
76561198017848971,1
76561198011953572,1
76561198058408063,1
76561198010842724,1
76561198014855015,1
76561198010375099,1
76561198060035281,1
76561198060601367,1
76561198061817136,1
76561198061807140,1
76561198062476345,1
76561198043611663,1
76561198133521373,1
76561198078487851,1
76561198073584755,1
76561198074700953,1
76561197970535618,1
76561197971399999,1
76561197976793497,1
76561197977318183,1
76561197983176869,1
76561198075019330,1
76561198071170512,1
76561198181251457,1
76561198075947281,1
76561197992160513,1
76561198076142981,1
76561198161407932,1
76561198068408232,1
76561198068404749,1
76561197993929985,1
76561197995368752,1
76561198156776848,1
76561198077268796,1
76561197999008261,1
76561198000406123,1
76561198055885739,1
76561198142784247,1
76561198065328801,1
76561198154934483,1
76561198074018233,1
76561198055723928,1
76561198025198077,1
76561198027246196,1
76561198083725626,1
76561198029573672,1
76561198050401965,1
76561198084233046,1
76561198034074771,1
76561198034182659,1
76561198097167311,1
76561198037197339,1
76561198093258803,1
76561198040150405,1
76561198041540540,1
76561198042544702,1
76561198086634674,1
76561198086770591,1
76561198091829840,1
76561198087539604,1
76561198044998451,1
76561198044885350,1
76561198082183921,1
76561198034606682,1
76561198108626960,1
76561198112469837,1
76561198054506708,1
76561198054849810,1
76561198023059703,1
76561198108452739,0
76561198091853107,0
76561198075538882,0
76561198080159557,0
76561198081618008,0
76561198173180046,0
76561198169416553,0
76561198076150669,0
76561198086210535,0
76561198086130805,0
76561198076187255,0
76561198076660131,0
76561198085748969,0
76561198091913831,0
76561198108946181,0
76561198087066156,0
76561198087126470,0
76561198160640899,0
76561198080497085,0
76561198283431927,0
76561198283316082,0
76561198074365809,0
76561198090521760,0
76561198239611018,0
76561198208273364,0
76561198089665351,0
76561198074812011,0
76561198089561967,0
76561198206303015,0
76561198080977355,0
76561198116062531,0
76561198089394458,0
76561198090856844,0
76561198091137958,0
76561198092227136,0
76561198120364067,0
76561198092680946,0
76561198082166693,0
76561198138390863,0
76561198078724217,0
76561198136379971,0
76561198079664473,0
76561198098334333,0
76561198078850163,0
76561198129575028,0
76561198081965657,0
76561198124904264,0
76561198083947153,0
76561198123319774,0
76561198083326615,0
76561198122883605,0
76561198102477915,0
76561198121624970,0
76561198079750272,0
76561198078412024,0
76561198098113275,0
76561198095123936,0
76561198158450025,0
76561198157726267,0
76561198081622518,0
76561198095049646,0
76561198085463363,0
76561198120475353,0
76561198077379380,0
76561198079816995,0
76561198077456256,0
76561198081360173,0
76561198144642537,0
76561198078207681,0
76561198074055787,0
76561198084603852,0
76561198079927632,0
76561197960426564,0
76561198073854714,0
76561198024918862,0
76561198030014023,0
76561198029968002,0
76561198028440618,0
76561198027455053,0
76561198026497993,0
76561198025335712,0
76561198024997743,0
76561198024889756,0
76561198033587695,0
76561198023381231,0
76561198023118962,0
76561198022376803,0
76561198019137995,0
76561198018028406,0
76561198017188398,0
76561198016215456,0
76561198032867520,0
76561198033801864,0
76561198014598953,0
76561198037722223,0
76561198042805870,0
76561198042232735,0
76561198042187538,0
76561198041327567,0
76561198041208347,0
76561198040917796,0
76561198039439489,0
76561198037645864,0
76561198034169751,0
76561198037477574,0
76561198036496624,0
76561198035417415,0
76561198035349030,0
76561198035340194,0
76561198035099927,0
76561198034263992,0
76561198015913670,0
76561198013517165,0
76561198073740972,0
76561197976039320,0
76561197992148038,0
76561197991294431,0
76561197990718796,0
76561197989616184,0
76561197987342242,0
76561197983367658,0
76561197978726025,0
76561197972904421,0
76561197994460863,0
76561197970550128,0
76561197967415237,0
76561197967174031,0
76561197967081122,0
76561197964334210,0
76561197963293081,0
76561197961645143,0
76561197992813447,0
76561197996768219,0
76561198013350920,0
76561198006671294,0
76561198010271990,0
76561198009397624,0
76561198009318462,0
76561198008646445,0
76561198008335925,0
76561198008181611,0
76561198007745188,0
76561198005738944,0
76561197996840934,0
76561198003167470,0
76561198001672973,0
76561198001518866,0
76561198000742198,0
76561197998887921,0
76561197998374531,0
76561197997578137,0
76561198042932555,0
76561198043343407,0
76561198043532286,0
76561198063020127,0
76561198066635414,0
76561198065972251,0
76561198065449173,0
76561198064933280,0
76561198064621980,0
76561198063970918,0
76561198063157934,0
76561198062686627,0
76561198066930096,0
76561198062670809,0
76561198062651694,0
76561198061571479,0
76561198061254669,0
76561198060712410,0
76561198060420949,0
76561198060392091,0
76561198066662141,0
76561198067118517,0
76561198043569043,0
76561198070629402,0
76561198073214650,0
76561198072757340,0
76561198072753966,0
76561198072116350,0
76561198071786378,0
76561198071649316,0
76561198071170428,0
76561198070585472,0
76561198067219635,0
76561198070257177,0
76561198069672028,0
76561198069487110,0
76561198069199333,0
76561198068600859,0
76561198067941334,0
76561198067911521,0
76561198060351220,0
76561198060151399,0
76561198059966181,0
76561198046054296,0
76561198049322372,0
76561198049028269,0
76561198048491617,0
76561198048070885,0
76561198047095349,0
76561198046911955,0
76561198046456055,0
76561198045950134,0
76561198059440920,0
76561198045814607,0
76561198045774285,0
76561198045536379,0
76561198045365016,0
76561198045009021,0
76561198044653745,0
76561198044621340,0
76561198049438209,0
76561198050375231,0
76561198050420284,0
76561198051001315,0
76561198058127508,0
76561198058073911,0
76561198057802660,0
76561198057670057,0
76561198057106658,0
76561198055695175,0
76561198055555174,0
76561198055235265,0
76561198054602972,0
76561198053466527,0
76561198052929892,0
76561198052924364,0
76561198051451224,0
76561198051258119,0
76561198051252135,0
76561198320136420,0
