item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,21083,0
2590,Alpha Prime,0,0
17470,Dead Space,40,0
24740,Burnout Paradise: The Ultimate Box,140,0
24800,Command and Conquer: Red Alert 3 - Uprising,238,0
48700,Mount & Blade: Warband,2054,0
43110,Metro 2033,432,0
33930,Arma 2: Operation Arrowhead,3,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
17410,Mirror's Edge,491,0
33950,The Fish Fillets 2,0,0
70000,Dino D-Day,138,0
65790,Arma: Cold War Assault,0,0
65730,Take On Helicopters,0,0
41070,Serious Sam 3: BFE,121,0
205790,Dota 2 Test,0,0
102600,Orcs Must Die!,0,0
104900,ORION: Prelude,388,0
108800,Crysis 2 Maximum Edition,190,0
730,Counter-Strike: Global Offensive,7486,1
49520,Borderlands 2,3211,0
91600,Sanctum,0,0
4920,Natural Selection 2,805,0
218740,Pid ,26,0
201790,Orcs Must Die! 2,110,0
226700,Infestation: Survivor Stories Classic,2729,0
99900,Spiral Knights,177,0
230410,Warframe,1259,0
238960,Path of Exile,346,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,690,0
224260,No More Room in Hell,1674,0
253710,theHunter,33,0
224580,Arma 2: DayZ Mod,3,0
225420,Cities in Motion 2,12,0
210770,Sanctum 2,0,0
224420,Afterfall InSanity Extended Edition,0,0
33910,Arma 2,88,0
9480,Saints Row 2,39,0
40390,Risen 2 - Dark Waters,274,0
55230,Saints Row: The Third,3039,0
225640,Sacred 2 Gold,13,0
218620,PAYDAY 2,2264,0
47790,Medal of Honor(TM) Single Player,315,0
47830,Medal of Honor(TM) Multiplayer,408,0
209000,Batman™: Arkham Origins,1044,0
224860,Arma Tactics,0,0
42910,Magicka,460,0
550,Left 4 Dead 2,1666,0
223530,Left 4 Dead 2 Beta,0,0
65780,Arma: Gold Edition,0,0
222880,Insurgency,311,0
225840,Sven Co-op,171,0
222900,Dead Island: Epidemic,0,0
301520,Robocraft,34,0
304050,Trove,590,0
304930,Unturned,1891,0
250400,How to Survive,125,0
224600,Defiance,0,0
227700,Firefall,343,0
291480,Warface,223,0
227940,Heroes & Generals,19,0
293500,Amazing World,0,0
24240,PAYDAY: The Heist,17,0
337950,The SKIES,37,0
339610,FreeStyle2: Street Basketball,203,0
347430,Frankenstein: Master of Death,0,0
349480,Modular Combat,12,0
372000,Tree of Savior (English Ver.),1312,0
291550,Brawlhalla,106,0
444090,Paladins,1,1
273350,Evolve Stage 2,29,0
