item_id,item_name,playtime_forever,playtime_2weeks
20540,Company of Heroes: Tales of Valor,1289,0
228200,Company of Heroes (New Steam Version),2342,0
10500,Empire: Total War,247,0
4560,Company of Heroes,0,0
34330,Total War: SHOGUN 2,29,0
219640,Chivalry: Medieval Warfare,26,0
232210,Patch testing for Chivalry,0,0
8930,Sid Meier's Civilization V,1302,0
239220,The Mighty Quest For Epic Loot,78,0
231430,Company of Heroes 2,85,0
214950,Total War: ROME II - Emperor Edition,29,0
222880,Insurgency,34,0
