item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,159,0
2590,Alpha Prime,31,0
15200,Silent Hunter: Wolves of the Pacific,52,0
20900,The Witcher: Enhanced Edition,143,0
13210,Unreal Tournament 3: Black Edition,33,0
29800,Caster,108,0
33930,Arma 2: Operation Arrowhead,36,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),4,0
38600,Faerie Solitaire,357,0
6120,Shank,35,0
33950,The Fish Fillets 2,0,0
40800,Super Meat Boy,159,0
42910,Magicka,984,0
91600,Sanctum,65,0
620,Portal 2,887,0
48720,Mount & Blade: With Fire and Sword,38,0
105600,Terraria,1182,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,726,0
49470,Magic: The Gathering — Duels of the Planeswalkers 2012,6573,0
107300,Breath of Death VII ,0,0
107310,Cthulhu Saves the World ,154,0
22230,Rock of Ages,262,0
107100,Bastion,410,0
65790,Arma: Cold War Assault,0,0
47400,Stronghold 3,244,0
113200,The Binding of Isaac,2871,0
65800,Dungeon Defenders,57,0
65730,Take On Helicopters,655,0
205790,Dota 2 Test,0,0
203770,Crusader Kings II,2774,0
22380,Fallout: New Vegas,41,0
207020,Bang Bang Racing,9,0
209080,Guns of Icarus Online,138,0
214360,Tower Wars,121,0
234740,Tower Wars Editor,0,0
730,Counter-Strike: Global Offensive,30664,11
204300,Awesomenauts,260,0
200260,Batman: Arkham City GOTY,576,0
206440,To the Moon,383,0
221260,Little Inferno,11,0
200710,Torchlight II,286,0
65740,Carrier Command: Gaea Mission,39,0
200170,Worms Revolution,639,0
57690,Tropico 4,105,0
215470,Primal Carnage,102,0
218740,Pid ,43,0
1930,Two Worlds: Epic Edition,171,0
43110,Metro 2033,163,0
203140,Hitman: Absolution,1918,0
205930,Hitman: Sniper Challenge,39,0
35480,Dwarfs!?,48,0
224540,Ace of Spades,370,0
221810,The Cave,705,0
227300,Euro Truck Simulator 2,668,0
212070,Star Conflict,22,0
230410,Warframe,0,0
238960,Path of Exile,59,0
272350,Tom Clancy's Ghost Recon Phantoms - EU,0,0
286100,You Have to Win the Game,0,0
257730,Infinity Wars - Animated Trading Card Game,0,0
263540,Villagers and Heroes,5,0
224580,Arma 2: DayZ Mod,51,0
227080,Papo & Yo,0,0
230050,DLC Quest,97,0
1500,Darwinia,31,0
1510,Uplink,10,0
1520,DEFCON,24,0
1530,Multiwinia,25,0
233450,Prison Architect,3423,0
227480,God Mode,513,0
234710,Poker Night 2,220,0
220200,Kerbal Space Program,7106,0
233980,Unepic,1397,0
72850,The Elder Scrolls V: Skyrim,1475,0
241600,Rogue Legacy,1764,6
95000,Super Splatters,55,0
33910,Arma 2,194,0
244850,Space Engineers,976,0
239350,Spelunky,494,0
218620,PAYDAY 2,937,0
250560,Fight The Dragon,281,0
250580,Paranautical Activity: Deluxe Atonement Edition,320,0
222880,Insurgency,9387,36
219640,Chivalry: Medieval Warfare,972,0
232210,Patch testing for Chivalry,0,0
252490,Rust,2179,0
253900,Knights and Merchants,55,0
253980,Enclave,55,0
254060,KnightShift,0,0
231310,MirrorMoon EP,165,0
205100,Dishonored,419,0
107410,Arma 3,3024,0
224860,Arma Tactics,80,0
58520,Blood Bowl: Legendary Edition,0,0
204560,Confrontation,6,0
208730,Game of Thrones ,35,0
209730,RAW - Realms of Ancient War,14,0
219780,Divinity II: Developer's Cut,23,0
231140,Cities XL Platinum,628,0
238910,Bionic Dues,648,0
235800,Audiosurf 2,74,0
45500,Clickr,64,0
259680,Tales of Maj'Eyal,460,0
18000,"On the Rain-Slick Precipice of Darkness, Episode One",51,0
18040,DeathSpank,131,0
18050,DeathSpank: Thongs Of Virtue,18,0
242700,Injustice: Gods Among Us Ultimate Edition,1055,0
264140,Pixel Piracy,142,0
264200,One Finger Death Punch,109,0
108600,Project Zomboid,1343,0
265930,Goat Simulator,265,0
266210,One Way Heroics,537,0
211820,Starbound,3366,1
367540,Starbound - Unstable,0,0
270210,Melody's Escape,380,0
237950,UFO: Afterlight,0,0
65780,Arma: Gold Edition,0,0
274920,FaceRig,1013,0
