item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,16,0
3830,Psychonauts,5,0
4540,Titan Quest,33,0
4550,Titan Quest: Immortal Throne,2,0
475150,Titan Quest Anniversary Edition,0,0
12140,Max Payne,1,0
12150,Max Payne 2: The Fall of Max Payne,3,0
20,Team Fortress Classic,0,0
50,Half-Life: Opposing Force,0,0
70,Half-Life,18,0
130,Half-Life: Blue Shift,0,0
220,Half-Life 2,0,0
280,Half-Life: Source,0,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
420,Half-Life 2: Episode Two,0,0
17460,Mass Effect,0,0
23310,The Last Remnant,19,0
26800,Braid,0,0
10150,Prototype,57,0
9860,The Chronicles of Riddick: Assault on Dark Athena,11,0
20500,Red Faction: Guerrilla Steam Edition,18,0
41500,Torchlight,830,0
10180,Call of Duty: Modern Warfare 2,31,0
10190,Call of Duty: Modern Warfare 2 - Multiplayer,3,0
550,Left 4 Dead 2,492,0
223530,Left 4 Dead 2 Beta,0,0
22370,Fallout 3 - Game of the Year Edition,26,0
8850,BioShock 2,15,0
409720,BioShock 2 Remastered,0,0
33230,Assassin's Creed II,5,0
43110,Metro 2033,408,0
8190,Just Cause 2,19,0
35140,Batman: Arkham Asylum GOTY Edition,586,0
42650,Transformers: War for Cybertron,95,0
50620,Darksiders,921,0
70400,Recettear: An Item Shop's Tale,0,0
8980,Borderlands,669,0
58540,Divinity II - The Dragon Knight Saga,11,0
219780,Divinity II: Developer's Cut,0,0
31280,Poker Night at the Inventory,0,0
48190,Assassin's Creed Brotherhood,1338,0
15620,"Warhammer® 40,000™: Dawn of War® II",0,0
20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",0,0
56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",0,0
620,Portal 2,43,0
104700,Super Monday Night Combat,70,0
28050,Deus Ex: Human Revolution,204,0
22350,BRINK,0,0
55110,Red Faction: Armageddon,522,0
21100,F.E.A.R. 3,41,0
17470,Dead Space,920,0
47780,Dead Space 2,464,0
107100,Bastion,88,0
102810,Gatling Gears,14,0
55150,"Warhammer 40,000 Space Marine",16,0
111400,Bunch Of Heroes,4,0
24240,PAYDAY: The Heist,327,0
9350,Supreme Commander,0,0
9420,Supreme Commander: Forged Alliance,0,0
65800,Dungeon Defenders,438,0
9200,RAGE,666,0
39160,Dungeon Siege III,46,0
39190,Dungeon Siege,0,0
39200,Dungeon Siege 2,0,0
72850,The Elder Scrolls V: Skyrim,275,0
32800,The Lord of the Rings: War in the North,23,0
91600,Sanctum,5,0
41070,Serious Sam 3: BFE,15,0
202200,Galactic Civilizations II: Ultimate Edition,0,0
35720,Trine 2,20,0
1250,Killing Floor,6,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
99300,Renegade Ops,0,0
22380,Fallout: New Vegas,51,0
102600,Orcs Must Die!,34,0
205790,Dota 2 Test,0,0
207320,Ys: The Oath in Felghana,37,0
96800,Nexuiz,34,0
216370,Nexuiz Beta,0,0
225760,Nexuiz STUPID Mode,0,0
208670,Blades of Time,23,0
200710,Torchlight II,2486,0
204100,Max Payne 3,57,0
50650,Darksiders II,2092,0
18070,The Baconing,8,0
38740,EDGE,0,0
91200,Anomaly Warzone Earth,5,0
200900,Cave Story+,0,0
209830,Lone Survivor: The Director's Cut,2,0
115320,PROTOTYPE 2,37,0
204300,Awesomenauts,96,0
730,Counter-Strike: Global Offensive,153,0
209270,Hero Academy,26,0
23450,Grand Ages: Rome,0,0
41700,S.T.A.L.K.E.R.: Call of Pripyat,13,0
41740,Cargo! - The quest for gravity,0,0
92700,Shadow Harvest: Phantom Ops,0,0
95900,Air Conflicts - Secret Wars,0,0
200510,XCOM: Enemy Unknown,0,0
49520,Borderlands 2,4945,0
200260,Batman: Arkham City GOTY,0,0
205100,Dishonored,295,0
214560,Mark of the Ninja,0,0
224300,Legacy of Kain: Defiance,0,0
4920,Natural Selection 2,4,0
224920,Legacy of Kain: Soul Reaver,0,0
224940,Legacy of Kain: Soul Reaver 2,0,0
35130,Lara Croft and the Guardian of Light,0,0
203160,Tomb Raider,923,0
43160,Metro: Last Light,330,0
221810,The Cave,0,0
220440,DmC Devil May Cry,89,0
204080,The Showdown Effect,0,0
8870,BioShock Infinite,380,0
236090,Dust: An Elysian Tail,49,0
234080,Castlevania: Lords of Shadow - Ultimate Edition,9,0
209000,Batman™: Arkham Origins,0,0
249990,FORCED,16,0
201810,Wolfenstein: The New Order,1033,0
323370,TERA,529,0
241930,Middle-earth: Shadow of Mordor,0,0
322330,Don't Starve Together,0,0
366320,Seasons after Fall,36,36
208650,Batman™: Arkham Knight,0,0
495910,Dungeon Fighter Online,91,91
273350,Evolve Stage 2,42,0
