item_id,item_name,playtime_forever,playtime_2weeks
10,Counter-Strike,40,0
80,Counter-Strike: Condition Zero,0,0
100,Counter-Strike: Condition Zero Deleted Scenes,0,0
240,Counter-Strike: Source,140,0
4000,Garry's Mod,7,0
12110,Grand Theft Auto: Vice City,14,0
12240,Grand Theft Auto: Vice City,0,0
17470,Dead Space,0,0
24740,Burnout Paradise: The Ultimate Box,16,0
32370,STAR WARS™: Knights of the Old Republic™,14,0
24800,Command and Conquer: Red Alert 3 - Uprising,0,0
550,Left 4 Dead 2,70,0
223530,Left 4 Dead 2 Beta,0,0
17410,Mirror's Edge,43,0
12210,Grand Theft Auto IV,368,0
12220,Grand Theft Auto: Episodes from Liberty City,891,0
400,Portal,321,0
620,Portal 2,0,0
105600,Terraria,45,0
55230,Saints Row: The Third,25,0
108800,Crysis 2 Maximum Edition,0,0
49520,Borderlands 2,99,0
47790,Medal of Honor(TM) Single Player,0,0
47830,Medal of Honor(TM) Multiplayer,0,0
243470,Watch_Dogs,245,0
205790,Dota 2 Test,0,0
