item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,5616,0
4000,Garry's Mod,8,0
6910,Deus Ex: Game of the Year Edition,127,0
17410,Mirror's Edge,102,0
550,Left 4 Dead 2,272,0
223530,Left 4 Dead 2 Beta,0,0
22370,Fallout 3 - Game of the Year Edition,171,0
35140,Batman: Arkham Asylum GOTY Edition,594,0
33910,Arma 2,22,0
33930,Arma 2: Operation Arrowhead,6,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
22380,Fallout: New Vegas,1463,0
55140,MX vs. ATV Reflex,421,0
34330,Total War: SHOGUN 2,1,0
99810,Bulletstorm,412,0
12840,DiRT 2,637,0
44320,DiRT 3,1515,0
321040,DiRT 3 Complete Edition,55,0
400,Portal,0,0
620,Portal 2,0,0
28050,Deus Ex: Human Revolution,330,0
42680,Call of Duty: Modern Warfare 3,369,0
42690,Call of Duty: Modern Warfare 3 - Multiplayer,1606,0
72850,The Elder Scrolls V: Skyrim,2404,0
55230,Saints Row: The Third,2825,0
205790,Dota 2 Test,0,0
96800,Nexuiz,59,0
216370,Nexuiz Beta,0,0
225760,Nexuiz STUPID Mode,0,0
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,529,0
91310,Dead Island,1062,0
202170,Sleeping Dogs™,1272,0
49520,Borderlands 2,785,0
730,Counter-Strike: Global Offensive,387,0
200260,Batman: Arkham City GOTY,284,0
200710,Torchlight II,516,0
220240,Far Cry® 3,1561,0
15100,Assassin's Creed,0,0
33230,Assassin's Creed II,0,0
48190,Assassin's Creed Brotherhood,0,0
201870,Assassin's Creed Revelations,196,0
208480,Assassin's Creed® III,1378,0
203160,Tomb Raider,0,0
224580,Arma 2: DayZ Mod,28,0
220160,Trials Evolution Gold Edition,608,0
48240,Anno 2070,17,0
237110,Mortal Kombat Komplete Edition,383,0
209000,Batman™: Arkham Origins,426,0
242050,Assassin's Creed IV Black Flag,20,0
9480,Saints Row 2,0,0
206420,Saints Row IV,1234,0
230230,Divinity: Original Sin (Classic),0,0
373420,Divinity: Original Sin Enhanced Edition,0,0
7670,BioShock,0,0
8850,BioShock 2,0,0
8870,BioShock Infinite,0,0
409710,BioShock Remastered,0,0
409720,BioShock 2 Remastered,0,0
200510,XCOM: Enemy Unknown,784,0
239160,Thief,28,0
241930,Middle-earth: Shadow of Mordor,89,0
209650,Call of Duty: Advanced Warfare,65,0
209660,Call of Duty: Advanced Warfare - Multiplayer,57,0
298110,Far Cry 4,689,0
307780,Mortal Kombat X,2667,0
292030,The Witcher 3: Wild Hunt,2158,0
377160,Fallout 4,1097,0
397550,Deus Ex: Revision,0,0
268500,XCOM 2,1555,0
379720,DOOM,307,0
