item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,19834,0
4000,Garry's Mod,20743,0
4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",3,0
4580,"Warhammer 40,000: Dawn of War – Dark Crusade",906,0
9310,"Warhammer 40,000: Dawn of War – Winter Assault",367,0
1250,Killing Floor,620,0
35420,Killing Floor Mod: Defence Alliance 2,11,0
20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",3079,0
8190,Just Cause 2,47,0
105600,Terraria,22766,0
55230,Saints Row: The Third,308,0
105450,Age of Empires® III: Complete Collection,3723,0
65800,Dungeon Defenders,2271,0
730,Counter-Strike: Global Offensive,1155,0
212680,FTL: Faster Than Light,2139,0
205790,Dota 2 Test,0,0
4560,Company of Heroes,8,0
9340,Company of Heroes: Opposing Fronts,0,0
20540,Company of Heroes: Tales of Valor,0,0
43110,Metro 2033,0,0
50620,Darksiders,30,0
55110,Red Faction: Armageddon,16,0
228200,Company of Heroes (New Steam Version),0,0
224540,Ace of Spades,86,0
218230,PlanetSide 2,553,0
224260,No More Room in Hell,102,0
224500,Gnomoria,130,0
227720,Under the Ocean,19,0
241720,Guncraft,89,0
233980,Unepic,732,0
259530,Savant - Ascent,11,0
219830,King Arthur's Gold,132,0
211820,Starbound,2485,0
367540,Starbound - Unstable,0,0
550,Left 4 Dead 2,945,0
223530,Left 4 Dead 2 Beta,0,0
33910,Arma 2,36,0
33930,Arma 2: Operation Arrowhead,0,0
65700,Arma 2: British Armed Forces,0,0
65720,Arma 2: Private Military Company,0,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
224580,Arma 2: DayZ Mod,0,0
304930,Unturned,69,0
346900,AdVenture Capitalist,0,0
232090,Killing Floor 2,39,0
232150,Killing Floor 2 - SDK,0,0
