item_id,item_name,playtime_forever,playtime_2weeks
105600,Terraria,14780,0
205790,Dota 2 Test,0,0
11020,TrackMania Nations Forever,1123,0
291480,Warface,0,0
302380,Floating Point,6,0
312990,The Expendabros,0,0
17080,Tribes: Ascend,459,0
113420,Fallen Earth,31,0
230410,Warframe,3953,0
236390,War Thunder,8609,0
271290,HAWKEN,119,0
206500,AirMech,5284,0
286100,You Have to Win the Game,7,0
227700,Firefall,0,0
212800,Super Crate Box,86,0
224600,Defiance,23,0
215080,WAKFU,1,0
202090,Magicka: Wizard Wars,0,0
346010,Besiege,1034,0
242920,Banished,868,0
212500,The Lord of the Rings Online™,98,0
320590,Warside,33,0
323370,TERA,0,0
366800,Mainland,1,0
214420,Gear Up,59,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,227,0
238960,Path of Exile,292,0
372800,RPG MO,1,0
382490,Relic Hunters Zero,27,0
285920,TerraTech,1526,0
218230,PlanetSide 2,409,0
404410,Endless Sky,203,0
417860,Emily is Away,27,0
32510,LEGO® Star Wars™ III: The Clone Wars™,1087,0
353130,Time of Dragons,13,0
35720,Trine 2,287,0
247580,Magicka: Wizards of the Square Tablet,261,0
266130,Breach & Clear,69,0
444250,Crown and Council,0,0
449140,Istrolid,13,0
424280,Iron Snout,0,0
48000,LIMBO,185,0
433950,Bit Blaster XL,102,0
496920,Moirai,6,0
