item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,49,0
550,Left 4 Dead 2,374,0
223530,Left 4 Dead 2 Beta,0,0
8190,Just Cause 2,229,0
105600,Terraria,304,0
113200,The Binding of Isaac,330,0
104900,ORION: Prelude,22,0
10,Counter-Strike,0,0
80,Counter-Strike: Condition Zero,0,0
100,Counter-Strike: Condition Zero Deleted Scenes,0,0
240,Counter-Strike: Source,1,0
730,Counter-Strike: Global Offensive,49858,229
202970,Call of Duty: Black Ops II,72,0
202990,Call of Duty: Black Ops II - Multiplayer,2326,27
212910,Call of Duty: Black Ops II - Zombies,1008,0
207730,Arena Wars 2,16,0
223470,POSTAL 2,0,0
226700,Infestation: Survivor Stories Classic,20,0
227280,No Time to Explain,57,0
368730,No Time To Explain Remastered,0,0
230410,Warframe,1212,0
238960,Path of Exile,0,0
271290,HAWKEN,0,0
206500,AirMech,338,0
216150,MapleStory,86,0
252490,Rust,1995,531
273110,Counter-Strike Nexon: Zombies,0,0
224600,Defiance,720,0
306830,Zombies Monsters Robots,0,0
227700,Firefall,0,0
291480,Warface,1,0
339610,FreeStyle2: Street Basketball,0,0
342200,MechWarrior Online,0,0
47780,Dead Space 2,100,11
407530,ARK: Survival Of The Fittest,0,0
407840,ORION,0,0
