item_id,item_name,playtime_forever,playtime_2weeks
205790,Dota 2 Test,0,0
6370,Bloodline Champions,7,0
17080,Tribes: Ascend,0,0
47410,Stronghold Kingdoms,58,0
104700,Super Monday Night Combat,0,0
109600,Neverwinter,461,0
113420,Fallen Earth,3,0
200210,Realm of the Mad God,310,0
205710,EverQuest Free-to-Play,144,0
206210,Gotham City Impostors: Free To Play,431,0
207230,Archeblade,136,0
209710,War of the Immortals,53,0
212070,Star Conflict,29,0
218130,Dungeonland,199,0
230410,Warframe,324,0
236390,War Thunder,39,0
238960,Path of Exile,710,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,153,0
258700,Dragon Nest Europe,321,0
263500,Dragons and Titans,6,0
206480,Dungeons & Dragons Online®,0,0
209870,Blacklight: Retribution,95,0
214420,Gear Up,16,0
265630,Fistful of Frags,275,0
271290,HAWKEN,0,0
202090,Magicka: Wizard Wars,7,0
206500,AirMech,1205,0
224260,No More Room in Hell,19,0
246280,Happy Wars,30,0
263540,Villagers and Heroes,7,0
224540,Ace of Spades,859,3
266430,Anarchy Arcade,26,0
225840,Sven Co-op,64,0
290730,My Lands,37,0
291410,Duelyst,0,0
293260,Card Hunter,31,0
293540,Guns and Robots,152,0
299460,Woodle Tree Adventures,0,0
301520,Robocraft,5011,1
304050,Trove,578,0
304930,Unturned,1427,0
224600,Defiance,0,0
306830,Zombies Monsters Robots,28,0
227700,Firefall,0,0
310370,The Way of Life Free Edition,9,0
9900,Star Trek Online,732,0
312990,The Expendabros,77,0
9880,Champions Online,81,0
227940,Heroes & Generals,87,0
314970,Age of Conquest IV,158,0
317360,Double Action: Boogaloo,5,0
317400,Portal Stories: Mel,0,0
317470,Cubic Castles,0,0
323370,TERA,1,0
227180,Kingdom Wars,10,0
331360,Heavy Metal Machines,6,0
331470,Everlasting Summer,2,0
333930,Dirty Bomb,970,0
342200,MechWarrior Online,57,0
344190,Immortal Empire,5,0
346120,Boring Man - Online Tactical Stickman Combat,553,0
342480,Gunscape,346,1
351800,Dev Guy,6,0
353130,Time of Dragons,39,0
39120,RIFT,1,0
355840,Survarium,53,0
365300,Transmissions: Element 120,160,0
369200,Ghost in the Shell Stand Alone Complex First Assault Online,134,3
372000,Tree of Savior (English Ver.),177,0
372800,RPG MO,6,0
372540,The Lost Mythologies,2,0
373680,Aion,48,0
382490,Relic Hunters Zero,4,0
386360,SMITE,8,8
291550,Brawlhalla,649,0
389570,Mitos.is: The Game,69,0
394740,Battleline: Steel Warfare,22,0
397100,MachineCraft,45,0
400240,The Deer,0,0
403690,Codename: Rogue Fleet,257,0
404580,Relive,8,0
404410,Endless Sky,16,0
299360,Block N Load,8,0
407900,Princess Remedy in a World of Hurt,96,0
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",22,0
236110,Dungeon Defenders II,153,0
413690,Pirates: Treasure Hunters,299,0
414730,Epic Clicker Journey,28,0
415860,Tactical Craft Online,0,0
416690,Oh...Sir!,12,0
417860,Emily is Away,114,0
417890,Apotheon Arena,8,0
422630,Metaverse Construction Kit,3,0
435060,GameLooper,27,0
264240,CONSORTIUM,3,0
310380,Fractured Space,0,0
443580,Antenna,8,0
444090,Paladins,193,193
444620,SpellKnights,1,0
449140,Istrolid,1455,0
451000,Ember Kaboom,18,0
452780,RuneScape: Idle Adventures,8,0
454540,LuckCatchers,35,0
205890,Chronicle: RuneScape Legends,14,0
458970,Intruder Alert: Ixian Operations,227,0
461560,Mandagon,44,0
461910,Forge of Gods (RPG),61,0
462930,AdVenture Communist,14,0
468560,Blind Trust,10,0
473770,BallisticNG,93,0
489220,Unforgiving Trials: The Darkest Crusade,0,0
490230,SWARMRIDERS,0,0
493370,Ragnarok Clicker,5,0
491130,Red Trigger,1,0
314010,Boid,61,0
496920,Moirai,38,0
506140,Shop Heroes,10,0
