item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,896,0
6200,Ghost Master,872,0
220,Half-Life 2,690,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
400,Portal,0,0
420,Half-Life 2: Episode Two,0,0
12900,Audiosurf,50,0
22000,World of Goo,169,0
10500,Empire: Total War,270,0
23490,Tropico 3 - Steam Special Edition,744,0
43100,World of Zoo,170,0
24790,Command and Conquer 3: Tiberium Wars,2316,0
550,Left 4 Dead 2,5661,0
223530,Left 4 Dead 2 Beta,0,0
31280,Poker Night at the Inventory,465,0
92800,SpaceChem,63,0
96000,The Tiny Bang Story,461,0
105600,Terraria,548,0
97000,Solar 2,549,0
17470,Dead Space,233,0
47780,Dead Space 2,0,0
113200,The Binding of Isaac,65,0
205790,Dota 2 Test,0,0
204180,Waveform,35,0
206440,To the Moon,0,0
209080,Guns of Icarus Online,957,0
212680,FTL: Faster Than Light,1397,0
220780,Thomas Was Alone,242,0
219150,Hotline Miami,193,0
219640,Chivalry: Medieval Warfare,1768,0
232210,Patch testing for Chivalry,0,0
16700,Stronghold Crusader Extreme HD,0,0
40950,Stronghold HD,0,0
40960,Stronghold 2,484,0
40970,Stronghold Crusader HD,0,0
40980,Stronghold Legends,0,0
47400,Stronghold 3,0,0
57690,Tropico 4,1555,0
47410,Stronghold Kingdoms,28474,0
213650,Dwarfs F2P,554,0
230410,Warframe,10361,1542
245550,Free to Play,1,0
343450,Free To Play (Streaming),0,0
233720,Surgeon Simulator,380,0
219740,Don't Starve,460,0
322330,Don't Starve Together,0,0
234710,Poker Night 2,214,0
222730,Reus,69,0
72850,The Elder Scrolls V: Skyrim,3717,0
208140,Endless Space,616,0
244850,Space Engineers,79,0
234390,Teleglitch: Die More Edition,0,0
218620,PAYDAY 2,20707,0
49520,Borderlands 2,2603,0
260130,Agarest Zero,4303,0
242700,Injustice: Gods Among Us Ultimate Edition,274,0
264200,One Finger Death Punch,4161,0
8930,Sid Meier's Civilization V,1138,0
7670,BioShock,255,0
8850,BioShock 2,1,0
8870,BioShock Infinite,0,0
409710,BioShock Remastered,0,0
409720,BioShock 2 Remastered,0,0
200510,XCOM: Enemy Unknown,5058,0
246620,Plague Inc: Evolved,2335,0
292910,Deponia: The Complete Journey,0,0
63380,Sniper Elite V2,2,0
310380,Fractured Space,0,0
9900,Star Trek Online,2048,0
215080,WAKFU,910,0
261180,Lethal League,490,0
258160,Rise of Incarnates,0,0
238010,Deus Ex: Human Revolution - Director's Cut,0,0
274170,Hotline Miami 2: Wrong Number,27,0
221040,Resident Evil 6 / Biohazard 6,357,0
24240,PAYDAY: The Heist,299,0
331470,Everlasting Summer,0,0
365720,Skyrim Script Extender (SKSE),1,0
243970,"Invisible, Inc.",1472,0
291550,Brawlhalla,378,0
410320,EARTH DEFENSE FORCE 4.1  The Shadow of New Despair,561,0
381210,Dead by Daylight,783,0
