item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,3427,0
300,Day of Defeat: Source,0,0
320,Half-Life 2: Deathmatch,0,0
4000,Garry's Mod,2632,0
23310,The Last Remnant,52,0
400,Portal,304,0
550,Left 4 Dead 2,1109,0
223530,Left 4 Dead 2 Beta,0,0
8190,Just Cause 2,229,0
31280,Poker Night at the Inventory,0,0
620,Portal 2,1525,0
45760,Ultra Street Fighter IV,4971,0
31270,Puzzle Agent,0,0
24240,PAYDAY: The Heist,521,0
204030,Fable - The Lost Chapters,0,0
7520,Two Worlds II,0,0
205790,Dota 2 Test,17,0
207610,The Walking Dead,355,0
113200,The Binding of Isaac,7295,35
215280,The Secret World,162,0
730,Counter-Strike: Global Offensive,31200,89
204360,Castle Crashers,83,0
202970,Call of Duty: Black Ops II,32,0
202990,Call of Duty: Black Ops II - Multiplayer,196,0
212910,Call of Duty: Black Ops II - Zombies,373,0
203140,Hitman: Absolution,3,0
221640,Super Hexagon,14,0
220700,RPG Maker VX Ace,41,0
50620,Darksiders,297,0
50650,Darksiders II,0,0
388410,Darksiders II: Deathinitive Edition,0,0
12900,Audiosurf,16,0
35720,Trine 2,93,0
40800,Super Meat Boy,371,0
42170,Krater,0,0
48000,LIMBO,39,0
57300,Amnesia: The Dark Descent,171,0
65800,Dungeon Defenders,38,0
72000,Closure,9,0
72200,Universe Sandbox,35,0
105600,Terraria,101,0
107100,Bastion,78,0
107200,Space Pirates and Zombies,25,0
108700,Death Rally,0,0
200900,Cave Story+,441,0
201790,Orcs Must Die! 2,274,0
203810,Dear Esther,249,0
204300,Awesomenauts,0,0
205060,BIT.TRIP CORE,0,0
206440,To the Moon,46,0
207170,Legend of Grimrock,0,0
207350,Ys Origin,0,0
207750,Symphony,216,0
209830,Lone Survivor: The Director's Cut,40,0
210170,Spirits,2,0
214340,Deponia,113,0
214360,Tower Wars,11,0
214560,Mark of the Ninja,167,0
214700,Thirty Flights of Loving,32,0
219150,Hotline Miami,23,0
221020,Towns,6,0
234740,Tower Wars Editor,0,0
109600,Neverwinter,42,0
212160,Vindictus,168,0
215870,Dungeon Party,11,0
218130,Dungeonland,0,0
218230,PlanetSide 2,170,0
230410,Warframe,7965,0
238960,Path of Exile,0,0
218330,Smashmuck Champions,6,0
223390,Forge,29,0
248570,Toribash,0,0
269390,Dethroned!,0,0
241640,Haunted Memories,0,0
245550,Free to Play,691,0
343450,Free To Play (Streaming),0,0
264380,Narcissu 1st & 2nd,0,0
227720,Under the Ocean,57,0
230050,DLC Quest,182,0
218980,Patterns,22,0
207140,SpeedRunners,1743,0
368730,No Time To Explain Remastered,0,0
239030,"Papers, Please",43,0
210870,Cloudberry Kingdom,49,0
248820,Risk of Rain,4564,0
249990,FORCED,88,0
96300,Ravaged Zombie Apocalypse,182,0
253980,Enclave,0,0
254000,East India Company Gold,0,0
254060,KnightShift,0,0
239160,Thief,220,0
259280,Earth 2150: The Moon Project,0,0
259300,Earth 2150: Lost Souls,0,0
263980,Out There Somewhere,0,0
211820,Starbound,7,0
367540,Starbound - Unstable,0,0
12120,Grand Theft Auto: San Andreas,134,0
12210,Grand Theft Auto IV,0,0
12250,Grand Theft Auto: San Andreas,0,0
271590,Grand Theft Auto V,2166,0
222880,Insurgency,100,0
282660,EAC eSports,405,0
291550,Brawlhalla,170,0
304930,Unturned,825,0
306660,Ultimate General: Gettysburg,0,0
8980,Borderlands,1399,0
49520,Borderlands 2,6923,0
268420,Aura Kingdom,0,0
261180,Lethal League,1375,0
258160,Rise of Incarnates,41,0
322330,Don't Starve Together,1633,0
219740,Don't Starve,0,0
340200,Bloop,39,0
341800,Keep Talking and Nobody Explodes,125,0
323470,DRAGON BALL XENOVERSE,38,0
346900,AdVenture Capitalist,381,0
353560,Plug & Play,82,0
213670,South Park™: The Stick of Truth™,0,0
220240,Far Cry® 3,0,0
235600,Tom Clancy's Splinter Cell Blacklist,445,0
242050,Assassin's Creed IV Black Flag,0,0
243470,Watch_Dogs,3625,0
245490,Trials Fusion,0,0
256290,Child of Light,676,0
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,180,0
360870,Ultimate Tic-Tac-Toe,10,0
363460,Spermination,6,0
364710,Wonky Pigeon!,0,0
366800,Mainland,1,0
375950,Viridi,2,0
381210,Dead by Daylight,71,0
383080,Sakura Clicker,97,0
386360,SMITE,0,0
387860,the static speaks my name,22,0
388120,Spakoyno: Back To USSR 2.0,0,0
390970,Russian Horror Story,0,0
397980,Invasion,0,0
403570,Stigmat,0,0
280790,Creativerse,157,0
294000,Knight Squad,0,0
431560,Hard Room,0,0
432020,What's under your blanket !?,9,0
351630,Fire With Fire: Online Tower Attack and Defense,110,0
365590,Tom Clancy's The Division,1873,0
454930,Under Zero,0,0
468560,Blind Trust,71,0
377160,Fallout 4,0,0
