item_id,item_name,playtime_forever,playtime_2weeks
1500,Darwinia,22,0
1510,Uplink,30,0
3920,Sid Meier's Pirates!,0,0
6200,Ghost Master,118,0
400,Portal,812,0
22000,World of Goo,252,0
20710,Mr. Robot,326,0
23100,Buccaneer: The Pursuit of Infamy,67,0
18400,Crazy Machines 2,75,0
1250,Killing Floor,55,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
3590,Plants vs. Zombies: Game of the Year,6340,0
26900,Crayon Physics Deluxe,125,0
3720,Evil Genius,1585,0
550,Left 4 Dead 2,3009,0
223530,Left 4 Dead 2 Beta,0,0
23360,FINAL FANTASY XI,0,0
49900,Plain Sight,14,0
33910,Arma 2,11,0
33930,Arma 2: Operation Arrowhead,24,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
8930,Sid Meier's Civilization V,2770,0
70400,Recettear: An Item Shop's Tale,63,0
57300,Amnesia: The Dark Descent,61,0
38600,Faerie Solitaire,2161,0
80300,Puzzle Bots,174,0
35600,Big Brain Wolf,497,0
37600,Windosill,73,0
61600,Zen Bound® 2,9,0
70500,Diamond Dan,17,0
35130,Lara Croft and the Guardian of Light,0,0
60340,LUXOR: 5th Passage ,4231,0
47890,The Sims(TM) 3,10554,0
42910,Magicka,382,0
91600,Sanctum,304,0
620,Portal 2,1366,0
104200,BEEP,32,0
105600,Terraria,20,0
95500,Your Doodles Are Bugged!,94,0
7600,Sid Meier's Railroads!,716,0
19680,Alice: Madness Returns,103,0
33460,From Dust,0,0
48000,LIMBO,10,0
63800,Delve Deeper,365,0
38740,EDGE,166,0
28050,Deus Ex: Human Revolution,123,0
102600,Orcs Must Die!,64,0
72850,The Elder Scrolls V: Skyrim,285,0
205790,Dota 2 Test,0,0
220,Half-Life 2,127,0
340,Half-Life 2: Lost Coast,0,0
22380,Fallout: New Vegas,622,0
207250,Cubemen,173,0
202730,Dynamite Jack,32,0
3900,Sid Meier's Civilization IV,0,0
3990,Sid Meier's Civilization IV: Warlords,0,0
8800,Sid Meier's Civilization IV: Beyond the Sword,0,0
16810,Sid Meier's Civilization IV: Colonization,0,0
34440,Sid Meier's Civilization IV,0,0
34450,Sid Meier's Civilization IV: Warlords,0,0
34460,Sid Meier's Civilization IV: Beyond the Sword,0,0
108200,Ticket to Ride,1340,0
113200,The Binding of Isaac,33,0
201790,Orcs Must Die! 2,1900,0
207750,Symphony,19,0
209270,Hero Academy,0,0
204360,Castle Crashers,0,0
200710,Torchlight II,319,0
221260,Little Inferno,226,0
218680,Scribblenauts Unlimited,330,0
227580,"10,000,000",545,0
219890,Antichamber,419,0
221380,Age of Empires II: HD Edition,44,0
3910,Sid Meier's Civilization III: Complete,0,0
224760,FEZ,376,0
219740,Don't Starve,602,0
322330,Don't Starve Together,740,0
222730,Reus,196,0
244070,Sid Meier's Ace Patrol,0,0
239350,Spelunky,64,0
245470,Democracy 3,328,0
221910,The Stanley Parable,213,0
244090,Sid Meier's Ace Patrol: Pacific Skies,0,0
108600,Project Zomboid,192,0
246620,Plague Inc: Evolved,116,0
339800,HuniePop,520,0
427730,Who's Your Daddy,62,0
