item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,6934,214
550,Left 4 Dead 2,4939,775
223530,Left 4 Dead 2 Beta,0,0
620,Portal 2,1872,350
105600,Terraria,9370,474
205790,Dota 2 Test,0,0
99900,Spiral Knights,376,0
104700,Super Monday Night Combat,75,0
236390,War Thunder,26,0
237310,Elsword,230,0
39150,FINAL FANTASY VIII,396,0
246620,Plague Inc: Evolved,220,0
301520,Robocraft,402,0
304030,ArcheAge,109,0
304050,Trove,9109,0
304930,Unturned,406,0
227940,Heroes & Generals,9,0
222900,Dead Island: Epidemic,64,0
258160,Rise of Incarnates,199,0
340810,Deepworld,117,0
346010,Besiege,196,89
346120,Boring Man - Online Tactical Stickman Combat,5,0
347630,16 Bit Arena,1,0
355180,Codename CURE,130,7
355840,Survarium,0,0
374040,Portal Knights,51,0
380360,Tap Tap Infinity,278,0
385710,INK,30,0
387860,the static speaks my name,8,0
391270,Fingerbones,0,0
394360,Hearts of Iron IV,5383,408
319510,Five Nights at Freddy's,0,0
332800,Five Nights at Freddy's 2,0,0
354140,Five Nights at Freddy's 3,0,0
388090,Five Nights at Freddy's 4,0,0
