item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,2670,0
3700,Sniper Elite,138,0
107300,Breath of Death VII ,6,0
107310,Cthulhu Saves the World ,0,0
24240,PAYDAY: The Heist,141,0
2400,The Ship,308,0
2420,The Ship Single Player,0,0
2430,The Ship Tutorial,0,0
204300,Awesomenauts,11,0
730,Counter-Strike: Global Offensive,1739,0
209270,Hero Academy,0,0
205790,Dota 2 Test,0,0
200210,Realm of the Mad God,11,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,49,0
218620,PAYDAY 2,2577,0
265210,Viscera Cleanup Detail: Santa's Rampage,42,0
301520,Robocraft,0,0
304930,Unturned,46,0
317360,Double Action: Boogaloo,0,0
