item_id,item_name,playtime_forever,playtime_2weeks
70,Half-Life,337,0
220,Half-Life 2,1368,0
340,Half-Life 2: Lost Coast,48,0
240,Counter-Strike: Source,521,0
4000,Garry's Mod,3861,0
9450,"Warhammer 40,000: Dawn of War – Soulstorm",352,0
15620,"Warhammer® 40,000™: Dawn of War® II",1091,0
32370,STAR WARS™: Knights of the Old Republic™,810,0
32390,STAR WARS™ Jedi Knight: Mysteries of the Sith™,252,0
6030,STAR WARS™ Jedi Knight II: Jedi Outcast™,114,0
550,Left 4 Dead 2,938,0
223530,Left 4 Dead 2 Beta,0,0
34030,Napoleon: Total War,212,0
20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",985,0
43110,Metro 2033,462,0
400,Portal,784,0
34330,Total War: SHOGUN 2,32,0
620,Portal 2,167,0
40950,Stronghold HD,0,0
47400,Stronghold 3,250,0
99900,Spiral Knights,104,0
233720,Surgeon Simulator,118,0
265930,Goat Simulator,1109,0
8870,BioShock Infinite,420,0
