item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,9528,0
1250,Killing Floor,35022,0
35420,Killing Floor Mod: Defence Alliance 2,7,0
550,Left 4 Dead 2,17949,0
223530,Left 4 Dead 2 Beta,0,0
72200,Universe Sandbox,33,0
105600,Terraria,18345,0
28050,Deus Ex: Human Revolution,202,0
42680,Call of Duty: Modern Warfare 3,755,0
42690,Call of Duty: Modern Warfare 3 - Multiplayer,1486,0
113200,The Binding of Isaac,324,0
205790,Dota 2 Test,0,0
91310,Dead Island,2573,0
49520,Borderlands 2,6386,36
200510,XCOM: Enemy Unknown,205,0
226700,Infestation: Survivor Stories Classic,106,0
11610,Dragon Nest,0,0
17080,Tribes: Ascend,931,0
102700,A.V.A - Alliance of Valiant Arms,0,0
104700,Super Monday Night Combat,0,0
107900,War Inc. Battlezone,0,0
109600,Neverwinter,1,0
113420,Fallen Earth,0,0
209710,War of the Immortals,6149,0
212160,Vindictus,1,0
212800,Super Crate Box,0,0
218230,PlanetSide 2,18639,1822
230410,Warframe,318,0
236390,War Thunder,132,0
238960,Path of Exile,90,0
248570,Toribash,37,0
250600,The Plan,5,0
251670,Battle Nations,0,0
265630,Fistful of Frags,0,0
265770,Cannons Lasers Rockets,0,0
286100,You Have to Win the Game,4,0
216150,MapleStory,0,0
224260,No More Room in Hell,842,0
226320,Marvel Heroes 2016,0,0
72850,The Elder Scrolls V: Skyrim,1346,1
244590,Epigenesis,36,0
239350,Spelunky,197,0
250340,Blockland,629,0
252950,Rocket League,267,0
264140,Pixel Piracy,380,0
264360,La Tale,0,0
266430,Anarchy Arcade,0,0
211820,Starbound,1302,0
367540,Starbound - Unstable,8,0
8930,Sid Meier's Civilization V,4276,0
271570,Space Farmers,0,0
273110,Counter-Strike Nexon: Zombies,5,0
282440,Quake Live,179,0
285580,ACE - Arena: Cyber Evolution,0,0
293540,Guns and Robots,0,0
295550,Royal Quest,0,0
295710,Darkwind: War on Wheels,3,0
298160,Eldevin,0,0
216250,Dead Island Riptide,108,0
238460,BattleBlock Theater,239,0
299700,Face of Mankind,0,0
300040,Divine Souls,0,0
301520,Robocraft,10,0
302830,BLOCKADE 3D,0,0
304050,Trove,43,0
304930,Unturned,1976,50
305260,Battle Islands,5,0
306830,Zombies Monsters Robots,0,0
302380,Floating Point,2,0
227700,Firefall,0,0
244630,NEOTOKYO°,0,0
268420,Aura Kingdom,1157,0
227940,Heroes & Generals,78,0
269910,Xam,0,0
315640,Dizzel,0,0
222900,Dead Island: Epidemic,0,0
317360,Double Action: Boogaloo,0,0
317400,Portal Stories: Mel,0,0
317470,Cubic Castles,4,0
323370,TERA,314,0
327640,CaesarIA,0,0
24240,PAYDAY: The Heist,146,0
274940,Depth,270,0
730,Counter-Strike: Global Offensive,22935,0
218620,PAYDAY 2,1112,0
250900,The Binding of Isaac: Rebirth,6627,0
319630,Life Is Strange™,813,0
339800,HuniePop,1036,0
341720,Among Ripples,4,0
316390,sZone-Online,0,0
346900,AdVenture Capitalist,25,0
349700,Aftermath,0,0
356670,Spooky's Jump Scare Mansion,0,0
359870,FINAL FANTASY X/X-2 HD Remaster,3554,0
363970,Clicker Heroes,155,0
377160,Fallout 4,679,0
380840,Teeworlds,1,0
383080,Sakura Clicker,47,0
386360,SMITE,7210,644
291550,Brawlhalla,176,0
407510,Devilian,42,0
407530,ARK: Survival Of The Fittest,0,0
236110,Dungeon Defenders II,86,0
440430,Life Is Strange™ - Directors' Commentary - 1.Two directors,0,0
440431,Life Is Strange™ - Directors' Commentary - 2. Let's play Life is Strange,0,0
440432,Life Is Strange™ - Directors' Commentary - 3. Intentions,0,0
440433,Life Is Strange™ - Directors' Commentary - 4. A matter of choice,0,0
440434,Life Is Strange™ - Directors' Commentary - 5. A lively world,0,0
440435,Life Is Strange™ - Directors' Commentary - 6. Capturing the moment,0,0
440436,Life Is Strange™ - Directors' Commentary - 7. Social issues,0,0
440437,Life Is Strange™ - Directors' Commentary - 8. Getting things right,0,0
440438,Life Is Strange™ - Directors' Commentary - 9. Voices of Arcadia Bay,0,0
442080,Riders of Icarus,1,0
