item_id,item_name,playtime_forever,playtime_2weeks
105600,Terraria,7534,0
51100,Tactical Intervention,331,0
200210,Realm of the Mad God,227,0
212500,The Lord of the Rings Online™,87,0
241600,Rogue Legacy,67,0
274190,Broforce,707,707
219740,Don't Starve,4914,0
322330,Don't Starve Together,10900,0
301520,Robocraft,0,0
304930,Unturned,18,18
312990,The Expendabros,61,61
227940,Heroes & Generals,0,0
221380,Age of Empires II: HD Edition,1576,0
730,Counter-Strike: Global Offensive,17459,0
346110,ARK: Survival Evolved,87,0
407530,ARK: Survival Of The Fittest,0,0
346900,AdVenture Capitalist,8197,10
363970,Clicker Heroes,386,382
299360,Block N Load,0,0
444090,Paladins,0,0
