item_id,item_name,playtime_forever,playtime_2weeks
400,Portal,57,0
17470,Dead Space,0,0
24740,Burnout Paradise: The Ultimate Box,0,0
1250,Killing Floor,376,0
35420,Killing Floor Mod: Defence Alliance 2,15,0
3590,Plants vs. Zombies: Game of the Year,1,0
34900,Bad Rats,4,0
32370,STAR WARS™: Knights of the Old Republic™,44,0
17410,Mirror's Edge,0,0
8980,Borderlands,644,0
31280,Poker Night at the Inventory,56,0
42910,Magicka,81,0
105600,Terraria,424,0
65800,Dungeon Defenders,867,0
108800,Crysis 2 Maximum Edition,0,0
17710,Nuclear Dawn,0,0
113200,The Binding of Isaac,27,0
205790,Dota 2 Test,0,0
223470,POSTAL 2,0,0
11020,TrackMania Nations Forever,0,0
104700,Super Monday Night Combat,0,0
206210,Gotham City Impostors: Free To Play,54,0
230410,Warframe,2802,0
238960,Path of Exile,78,0
3483,Peggle Extreme,226,0
39000,Moonbase Alpha,0,0
239220,The Mighty Quest For Epic Loot,2510,0
39140,FINAL FANTASY VII,2785,0
47790,Medal of Honor(TM) Single Player,0,0
47830,Medal of Honor(TM) Multiplayer,0,0
15620,"Warhammer® 40,000™: Dawn of War® II",439,0
20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",59,0
56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",44,0
286160,Tabletop Simulator,559,0
316010,Magic Duels,183,0
333930,Dirty Bomb,1967,0
339610,FreeStyle2: Street Basketball,0,0
339800,HuniePop,30,0
236110,Dungeon Defenders II,28,0
