item_id,item_name,playtime_forever,playtime_2weeks
6860,Hitman: Blood Money,1176,0
7670,BioShock,973,0
409710,BioShock Remastered,0,0
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,1133,0
220,Half-Life 2,964,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,30,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,96,0
400,Portal,175,0
420,Half-Life 2: Episode Two,338,0
17460,Mass Effect,1127,0
1250,Killing Floor,1882,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
20500,Red Faction: Guerrilla Steam Edition,752,0
550,Left 4 Dead 2,1981,0
223530,Left 4 Dead 2 Beta,0,0
22370,Fallout 3 - Game of the Year Edition,946,0
43110,Metro 2033,1000,0
8190,Just Cause 2,994,0
49600,Beat Hazard,13,0
50130,Mafia II,2965,0
22380,Fallout: New Vegas,20340,0
42910,Magicka,3527,0
105600,Terraria,14851,0
98200,Frozen Synapse,575,0
107100,Bastion,2612,0
113200,The Binding of Isaac,3329,0
72850,The Elder Scrolls V: Skyrim,9235,0
205790,Dota 2 Test,0,0
41500,Torchlight,326,0
730,Counter-Strike: Global Offensive,296,0
212680,FTL: Faster Than Light,8866,0
204360,Castle Crashers,67,0
200710,Torchlight II,213,0
8930,Sid Meier's Civilization V,12367,0
219150,Hotline Miami,673,0
200510,XCOM: Enemy Unknown,28988,0
214560,Mark of the Ninja,735,0
223220,Giana Sisters: Twisted Dreams,0,0
203140,Hitman: Absolution,1785,0
205930,Hitman: Sniper Challenge,0,0
221640,Super Hexagon,47,0
113020,Monaco,27,0
219890,Antichamber,59,0
221380,Age of Empires II: HD Edition,548,0
236390,War Thunder,124630,1875
262410,World of Guns: Gun Disassembly,16,0
265630,Fistful of Frags,736,0
230980,Starseed Pilgrim,0,0
224760,FEZ,39,0
234710,Poker Night 2,487,0
220200,Kerbal Space Program,9226,0
35450,Rising Storm/Red Orchestra 2 Multiplayer,667,0
236090,Dust: An Elysian Tail,847,0
231160,The Swapper,0,0
241600,Rogue Legacy,1780,0
242880,"Sir, You Are Being Hunted",137,0
247020,"Cook, Serve, Delicious!",797,0
214770,Guacamelee! Gold Edition,0,0
239030,"Papers, Please",1164,0
231040,Beatbuddy: Tale of the Guardians,0,0
248820,Risk of Rain,4302,0
218620,PAYDAY 2,1297,0
208610,Skullgirls ∞Endless Beta∞,0,0
245170,Skullgirls,137,0
8850,BioShock 2,87,0
409720,BioShock 2 Remastered,0,0
263280,Spintires,496,0
367690,Spintires Editor,0,0
264140,Pixel Piracy,1237,0
108600,Project Zomboid,7645,0
266210,One Way Heroics,1876,0
266840,Age of Mythology: Extended Edition,360,0
211820,Starbound,8567,42
367540,Starbound - Unstable,3567,0
285310,RollerCoaster Tycoon: Deluxe,876,0
287390,Metro: Last Light Redux,628,0
287450,Rise of Nations: Extended Edition,751,0
290930,Half-Life 2: Update,36,0
294100,RimWorld,5169,1962
256290,Child of Light,932,0
294860,Valkyria Chronicles™,111,0
63380,Sniper Elite V2,1179,0
310080,Hatoful Boyfriend,201,0
227940,Heroes & Generals,773,0
247080,Crypt of the NecroDancer,723,0
298110,Far Cry 4,2673,0
305620,The Long Dark,2378,0
342980,Destination Sol,11,0
326460,ShellShock Live,1181,0
255710,Cities: Skylines,2824,0
244050,Rise of Flight United,77,0
377160,Fallout 4,14125,0
413150,Stardew Valley,5926,0
428550,Momodora: Reverie Under the Moonlight,184,0
436500,Diaries of a Spaceport Janitor,327,327
