item_id,item_name,playtime_forever,playtime_2weeks
205790,Dota 2 Test,0,0
13140,America's Army 3,0,0
51100,Tactical Intervention,203,0
203290,America's Army: Proving Grounds,12,0
208090,Loadout,416,0
218230,PlanetSide 2,0,0
230410,Warframe,5124,0
236390,War Thunder,0,0
238960,Path of Exile,96,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,327,0
209870,Blacklight: Retribution,2600,0
218470,RaiderZ,265,0
237310,Elsword,327,0
271290,HAWKEN,148,0
224260,No More Room in Hell,1736,0
224600,Defiance,0,0
291480,Warface,1781,0
244630,NEOTOKYO°,0,0
227940,Heroes & Generals,48,0
323370,TERA,0,0
326960,Killing Floor - Toy Master,0,0
223650,F.E.A.R. Online,76,0
17570,"Pirates, Vikings, & Knights II",1618,0
333930,Dirty Bomb,165,0
338540,Navy Field 2 : Conqueror of the Ocean,0,0
355840,Survarium,9,0
376570,WildStar,0,0
390670,Steel Ocean,451,0
391460,WARMODE,0,0
