item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,549,0
205790,Dota 2 Test,0,0
209080,Guns of Icarus Online,726,0
11020,TrackMania Nations Forever,1,0
17080,Tribes: Ascend,0,0
51100,Tactical Intervention,0,0
208090,Loadout,0,0
212800,Super Crate Box,0,0
218130,Dungeonland,28,0
218230,PlanetSide 2,2938,0
230410,Warframe,0,0
236390,War Thunder,0,0
240320,Panzar,0,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,0,0
39000,Moonbase Alpha,209,0
214420,Gear Up,678,0
216150,MapleStory,0,0
246280,Happy Wars,12,0
257730,Infinity Wars - Animated Trading Card Game,0,0
113020,Monaco,157,0
210770,Sanctum 2,830,0
225080,Brothers - A Tale of Two Sons,0,0
221910,The Stanley Parable,53,0
266430,Anarchy Arcade,0,0
270170,Depression Quest,13,0
273110,Counter-Strike Nexon: Zombies,0,0
225840,Sven Co-op,3,0
282440,Quake Live,21,0
293540,Guns and Robots,97,0
298260,Only If,0,0
238460,BattleBlock Theater,611,0
301520,Robocraft,2053,0
302830,BLOCKADE 3D,0,0
304270,Grand Chase,0,0
304930,Unturned,1973,0
305260,Battle Islands,0,0
306830,Zombies Monsters Robots,0,0
227700,Firefall,438,0
291480,Warface,0,0
312990,The Expendabros,0,0
227940,Heroes & Generals,0,0
317470,Cubic Castles,18,0
312150,Wild Warfare,40,0
333930,Dirty Bomb,0,0
335240,Transformice,285,0
335330,Brick-Force,1,0
336670,HIT,300,0
341720,Among Ripples,13,0
339280,Strife,0,0
355840,Survarium,0,0
356670,Spooky's Jump Scare Mansion,0,0
291550,Brawlhalla,11778,170
57300,Amnesia: The Dark Descent,2,0
299360,Block N Load,520,0
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",0,0
411560,Reveal The Deep,39,0
444560,Agent Origins: Escape,10,0
449140,Istrolid,1,0
