item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,726,0
4000,Garry's Mod,11454,0
12210,Grand Theft Auto IV,2250,0
550,Left 4 Dead 2,12397,0
223530,Left 4 Dead 2 Beta,6,0
31280,Poker Night at the Inventory,292,0
730,Counter-Strike: Global Offensive,8187,0
51100,Tactical Intervention,1873,0
107900,War Inc. Battlezone,1,0
230410,Warframe,779,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,0,0
209870,Blacklight: Retribution,3,0
224260,No More Room in Hell,1191,0
204080,The Showdown Effect,104,0
234710,Poker Night 2,291,0
233250,Planetary Annihilation,929,0
251060,Wargame: Red Dragon,321,0
249330,Unholy Heights,521,0
301520,Robocraft,1258,0
304930,Unturned,0,0
244630,NEOTOKYO°,0,0
315640,Dizzel,1,0
333930,Dirty Bomb,22,0
335330,Brick-Force,0,0
346120,Boring Man - Online Tactical Stickman Combat,209,0
349700,Aftermath,143,0
407530,ARK: Survival Of The Fittest,0,0
444560,Agent Origins: Escape,5,0
457420,Surgeon Simulator VR: Meet The Medic,2,0
