item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,673,0
4540,Titan Quest,10,0
4550,Titan Quest: Immortal Throne,1970,0
475150,Titan Quest Anniversary Edition,0,0
10700,Speedball 2: Tournament,0,0
22000,World of Goo,10,0
12200,Bully: Scholarship Edition,13,0
17410,Mirror's Edge,56,0
12810,Overlord II,302,0
550,Left 4 Dead 2,82,0
223530,Left 4 Dead 2 Beta,0,0
8190,Just Cause 2,273,0
46410,Avencast,17,0
43110,Metro 2033,0,0
70400,Recettear: An Item Shop's Tale,199,0
57300,Amnesia: The Dark Descent,0,0
8930,Sid Meier's Civilization V,270,0
12210,Grand Theft Auto IV,132,0
12220,Grand Theft Auto: Episodes from Liberty City,0,0
55140,MX vs. ATV Reflex,0,0
42910,Magicka,532,0
34330,Total War: SHOGUN 2,111,0
72200,Universe Sandbox,103,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,74,0
105600,Terraria,7764,0
105400,Fable III,166,0
107100,Bastion,79,0
107200,Space Pirates and Zombies,85,0
28050,Deus Ex: Human Revolution,189,0
24240,PAYDAY: The Heist,236,0
113200,The Binding of Isaac,157,0
72850,The Elder Scrolls V: Skyrim,8445,0
65800,Dungeon Defenders,3068,0
55230,Saints Row: The Third,1426,0
42990,Sword of the Stars II: Enhanced Edition,42,0
35720,Trine 2,499,0
400,Portal,3,0
2400,The Ship,8,0
2420,The Ship Single Player,0,0
2430,The Ship Tutorial,0,0
22380,Fallout: New Vegas,610,0
203810,Dear Esther,0,0
108710,Alan Wake,0,0
96400,Shoot Many Robots,162,0
205790,Dota 2 Test,0,0
204880,Sins of a Solar Empire: Rebellion,2968,0
204060,Superbrothers: Sword & Sworcery EP,25,0
102500,Kingdoms of Amalur: Reckoning™,199,0
207610,The Walking Dead,947,0
6980,Thief: Deadly Shadows,0,0
211600,Thief Gold,0,0
211740,Thief 2,39,0
213030,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,0,0
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,2102,0
211420,Dark Souls: Prepare to Die Edition,390,0
209080,Guns of Icarus Online,0,0
730,Counter-Strike: Global Offensive,116,0
202170,Sleeping Dogs™,1119,0
205100,Dishonored,1500,0
208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,198,0
1520,DEFCON,1,0
37400,"Time Gentlemen, Please!",0,0
37420,"Ben There, Dan That!",0,0
41210,Eufloria,356,0
41800,Gratuitous Space Battles,26,0
93200,Revenge of the Titans,35,0
98200,Frozen Synapse,0,0
221180,Eufloria HD,0,0
214790,The Basement Collection,13,0
212680,FTL: Faster Than Light,450,0
49520,Borderlands 2,1889,0
200710,Torchlight II,1958,0
204360,Castle Crashers,471,0
219150,Hotline Miami,177,0
200510,XCOM: Enemy Unknown,20,0
214560,Mark of the Ninja,311,0
219640,Chivalry: Medieval Warfare,492,0
232210,Patch testing for Chivalry,0,0
4920,Natural Selection 2,97,0
223470,POSTAL 2,123,0
221020,Towns,73,0
219740,Don't Starve,782,0
322330,Don't Starve Together,552,0
220780,Thomas Was Alone,30,0
201790,Orcs Must Die! 2,1607,0
218680,Scribblenauts Unlimited,48,0
221640,Super Hexagon,340,0
223510,Miasmata,70,0
223390,Forge,30,0
212480,Sonic & All-Stars Racing Transformed,88,0
218130,Dungeonland,214,0
227300,Euro Truck Simulator 2,1013,0
8870,BioShock Infinite,740,0
227280,No Time to Explain,59,0
368730,No Time To Explain Remastered,0,0
219890,Antichamber,692,0
99900,Spiral Knights,321,0
212800,Super Crate Box,42,0
218230,PlanetSide 2,110,0
230410,Warframe,20469,0
286080,Thinking with Time Machine,0,0
269390,Dethroned!,0,0
271290,HAWKEN,46,0
216150,MapleStory,845,0
202130,Impire,495,0
225260,Brütal Legend,119,0
227260,DisplayFusion,15,0
203160,Tomb Raider,0,0
204080,The Showdown Effect,0,0
105450,Age of Empires® III: Complete Collection,156,0
221380,Age of Empires II: HD Edition,186,0
220660,StarDrive,0,0
227860,Castle Story,15,0
227720,Under the Ocean,125,0
230050,DLC Quest,224,0
233390,Cart Life,0,0
233450,Prison Architect,264,0
227160,Kinetic Void,266,0
227680,StarForge,282,0
233470,Evoland,187,0
113020,Monaco,26,0
3910,Sid Meier's Civilization III: Complete,0,0
224760,FEZ,18,0
236730,Anomaly 2,17,0
233270,Far Cry® 3 Blood Dragon,164,0
220200,Kerbal Space Program,127,0
222730,Reus,123,0
210770,Sanctum 2,195,0
206190,Gunpoint,201,0
213850,Magic 2014 ,1792,0
241600,Rogue Legacy,1499,0
233980,Unepic,82,0
237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,0,0
242760,The Forest,515,0
242920,Banished,3003,0
231740,Knights of Pen and Paper +1,125,0
1200,Red Orchestra: Ostfront 41-45,0,0
1230,Mare Nostrum,0,0
1280,Darkest Hour: Europe '44-'45,0,0
35450,Rising Storm/Red Orchestra 2 Multiplayer,0,0
236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,0,0
241410,CastleStorm,34,0
244850,Space Engineers,587,0
40390,Risen 2 - Dark Waters,27,0
246900,Viscera Cleanup Detail,125,0
255520,Viscera Cleanup Detail: Shadow Warrior,0,0
265210,Viscera Cleanup Detail: Santa's Rampage,0,0
225080,Brothers - A Tale of Two Sons,202,0
239070,Hammerwatch,219,0
248820,Risk of Rain,2173,0
239350,Spelunky,110,0
232430,Gone Home,225,0
218620,PAYDAY 2,3520,0
206420,Saints Row IV,1550,0
238280,Legend of Dungeon,215,0
249630,Delver,26,0
225280,Full Mojo Rampage,27,0
232810,Godus,2559,0
422420,Godus Wars,0,0
250320,The Wolf Among Us,267,0
207140,SpeedRunners,1255,0
251470,TowerFall Ascension,503,0
252030,Valdis Story: Abyssal City,192,0
252070,Gimbal,30,0
252490,Rust,2120,0
252670,Nihilumbra,24,0
252950,Rocket League,20960,1644
253250,Stonehearth,7,0
249990,FORCED,131,0
255420,Magic 2015,486,0
251170,Damned,33,0
245620,Tropico 5,280,0
239160,Thief,425,0
219990,Grim Dawn,1022,72
250400,How to Survive,256,0
242680,Nuclear Throne,852,0
246090,Spacebase DF-9,664,0
94400,Nidhogg,147,0
221910,The Stanley Parable,83,0
238430,Contagion,40,0
261030,The Walking Dead: Season Two,0,0
261180,Lethal League,57,0
219830,King Arthur's Gold,75,0
263020,STARWHAL,92,0
264140,Pixel Piracy,42,0
264710,Subnautica,0,0
205350,Mortal Kombat Kollection,0,0
248630,Kingdoms Rise,12,0
243560,Adventure Time:  Explore the Dungeon Because I DON’T KNOW!,66,0
266840,Age of Mythology: Extended Edition,0,0
211820,Starbound,7899,0
367540,Starbound - Unstable,0,0
221100,DayZ,657,0
249050,Dungeon of the Endless,33,0
268750,Magicite,1469,0
269030,The Yawhg,79,0
269210,Hero Siege,213,0
271920,Worlds Adrift Island Creator,27,0
222880,Insurgency,694,0
274980,Influent,33,0
280040,A Wizard's Lizard,176,0
281990,Stellaris,1405,0
247000,Talisman: Digital Edition,234,0
43160,Metro: Last Light,0,0
285900,Gang Beasts,135,0
286160,Tabletop Simulator,148,0
238240,Edge of Space,118,0
290890,You Must Build A Boat,203,0
293780,Crawl,351,0
294100,RimWorld,3564,36
296470,Mount Your Friends,369,0
289130,Endless Legend,1774,0
238460,BattleBlock Theater,383,0
237930,Transistor,229,0
65790,Arma: Cold War Assault,0,0
95400,ibb & obb,153,0
304930,Unturned,321,0
305050,Outland,81,0
202090,Magicka: Wizard Wars,0,0
227700,Firefall,0,0
311690,Enter the Gungeon,5394,0
247080,Crypt of the NecroDancer,128,0
288470,Fable Anniversary,717,0
302590,Of Guards And Thieves,0,0
316480,Shadow Puppeteer,0,0
317360,Double Action: Boogaloo,0,0
317400,Portal Stories: Mel,0,0
241930,Middle-earth: Shadow of Mordor,618,0
233250,Planetary Annihilation,0,0
323370,TERA,214,0
301970,Screencheat,123,0
323220,Vagante,544,0
325090,Deep Dungeons of Doom,90,0
258970,Gauntlet™ ,265,0
308420,Ziggurat,147,0
246070,Hack 'n' Slash,0,0
330840,Game of Thrones - A Telltale Games Series,140,0
332500,GRAV,160,0
282070,This War of Mine,0,0
250900,The Binding of Isaac: Rebirth,6483,0
339120,Fork Parker's Holiday Profit Hike,0,0
304650,Sunless Sea,195,0
240620,Wanderlust Adventures,115,0
345820,Shantae and the Pirate's Curse,33,0
346010,Besiege,718,0
346110,ARK: Survival Evolved,11727,0
407530,ARK: Survival Of The Fittest,0,0
351970,Tales of Zestiria,1244,0
372360,Tales of Symphonia,0,0
255710,Cities: Skylines,189,0
356040,Sheltered,17,0
235540,Warhammer: End Times - Vermintide,2069,0
363600,Holy Potatoes! A Weapon Shop?!,87,0
363970,Clicker Heroes,4944,0
364420,Roguelands,196,0
274270,NOT A HERO,17,0
367500,Dragon's Dogma: Dark Arisen,79,0
372000,Tree of Savior (English Ver.),49,0
376570,WildStar,12,0
377160,Fallout 4,3208,0
312530,Duck Game,1289,0
384190,ABZU,119,0
386070,Planetary Annihilation: TITANS,181,0
386360,SMITE,223,0
253030,Race The Sun,12,0
234140,Mad Max,148,0
337000,Deus Ex: Mankind Divided™,348,0
394510,HELLDIVERS™,784,0
236110,Dungeon Defenders II,203,0
413150,Stardew Valley,1723,0
422970,Devil Daggers,275,0
427270,Orcs Must Die! Unchained,0,0
359550,Tom Clancy's Rainbow Six Siege,1496,0
438270,Learn Japanese To Survive - Hiragana Battle,0,0
379720,DOOM,0,0
338390,The Technomancer,943,0
442080,Riders of Icarus,0,0
273350,Evolve Stage 2,175,0
