item_id,item_name,playtime_forever,playtime_2weeks
29800,Caster,0,0
17390,Spore,504,6
17440,Spore: Creepy & Cute Parts Pack,0,0
24720,Spore: Galactic Adventures,0,0
35700,Trine,93,0
550,Left 4 Dead 2,371,0
223530,Left 4 Dead 2 Beta,0,0
38720,RUSH,82,0
620,Portal 2,1,0
104200,BEEP,0,0
96100,Defy Gravity,0,0
41070,Serious Sam 3: BFE,130,0
204120,LEGO Harry Potter: Years 5-7,1403,0
10,Counter-Strike,75,0
80,Counter-Strike: Condition Zero,70,0
100,Counter-Strike: Condition Zero Deleted Scenes,0,0
240,Counter-Strike: Source,273,0
730,Counter-Strike: Global Offensive,84754,26
204360,Castle Crashers,146,0
203140,Hitman: Absolution,2690,0
220820,Zombie Driver HD,116,0
204100,Max Payne 3,175,0
214510,LEGO® The Lord of the Rings™,58,0
99900,Spiral Knights,240,0
219870,Football Superstars,19197,0
12100,Grand Theft Auto III,0,0
12110,Grand Theft Auto: Vice City,0,0
12120,Grand Theft Auto: San Andreas,4,0
12210,Grand Theft Auto IV,26,0
12220,Grand Theft Auto: Episodes from Liberty City,0,0
12230,Grand Theft Auto III,0,0
12240,Grand Theft Auto: Vice City,0,0
12250,Grand Theft Auto: San Andreas,0,0
241320,Ittle Dew,0,0
201420,Toki Tori 2+,0,0
237530,Toki Tori 2+ Level Editor,0,0
257990,Oozi: Earth Adventure,62,0
269210,Hero Siege,20,0
270550,Yet Another Zombie Defense,31,0
222880,Insurgency,56,0
239160,Thief,92,0
246620,Plague Inc: Evolved,35,0
291010,The Hat Man: Shadow Ward,14,0
249990,FORCED,0,0
299460,Woodle Tree Adventures,23,0
214340,Deponia,0,0
219910,Edna & Harvey: Harvey's New Eyes,0,0
230820,The Night of the Rabbit,0,0
243200,Memoria,0,0
268540,The Whispered World Special Edition,0,0
304930,Unturned,2,0
315260,Space Hack,0,0
333930,Dirty Bomb,346,0
360640,12 Labours of Hercules II: The Cretan Bull,37,0
372210,Spooky Cats,151,0
391260,Labyronia RPG,0,0
391420,Gun Rocket,0,0
397500,Labyronia RPG 2,0,0
407840,ORION,0,0
410210,Ampersand,0,0
411180,Dota 2 Player Profiles,0,0
411181,Dota 2 Player Profiles: EG - Suma1L,5,0
411182,Dota 2 Player Profiles: Na'Vi - XBOCT,0,0
411183,Dota 2 Player Profiles: Invictus Gaming - Ferrari,1,0
411184,Dota 2 Player Profiles: MVPHot6 - HEEN,0,0
411185,Dota 2 Player Profiles: EHome - ROTKE,0,0
411186,Dota 2 Player Profiles: Cloud9 - NoTail,6,0
411187,Dota 2 Player Profiles: Complexity - zfreek,1,0
411188,Dota 2 Player Profiles: Empire - Alohadance,0,0
411189,Dota 2 Player Profiles: Fnatic - Kecik-Imba,2,0
411190,Dota 2 Player Profiles: LGD - Xiao8,1,0
411191,Dota 2 Player Profiles: Newbee - Mu,0,0
411192,Dota 2 Player Profiles: TeamSecret - S4,3,0
411193,Dota 2 Player Profiles: Vici - fy,1,0
411194,Dota 2 Player Profiles: Virtus.Pro - FNG,0,0
419910,Dota 2 Player Profiles: CDEC's Journey to The Majors,0,0
420090,Dota 2 Player Profiles: EG Champions of TI5,0,0
523480,Dota 2 Player Profiles: Vici Gaming Reborn - END,0,0
523481,Dota 2 Player Profiles: OG - Fly,0,0
523482,Dota 2 Player Profiles: EHOME - iceiceice,0,0
523483,Dota 2 Player Profiles: Team Liquid - MATUMBAMAN,0,0
523484,Dota 2 Player Profiles: LGD - Maybe,0,0
523485,Dota 2 Player Profiles: MVP Phoenix - QO,0,0
523486,Dota 2 Player Profiles: Not Playing Dota with Complexity,0,0
523487,Dota 2 Player Profiles: Not Playing Dota with Dendi,0,0
523488,Dota 2 Player Profiles: Not Playing Dota With END - VGR,0,0
523489,Dota 2 Player Profiles: Not Playing Dota With MATUMBAMAN,0,0
523490,Dota 2 Player Profiles: Not Playing Dota With QO,0,0
413850,CS:GO Player Profiles,0,0
413851,CS:GO Player Profiles: n0thing - Cloud9,0,0
413852,CS:GO Player Profiles:  TaZ - Virtus.Pro,0,0
413853,CS:GO Player Profiles: GeT_RiGhT - Ninjas in Pyjamas,0,0
413854,CS:GO Player Profiles: olofmeister - fnatic,0,0
413855,CS:GO Player Profiles: kennyS - Team Envyus,0,0
413856,CS:GO Player Profiles: Edward - Na'Vi,0,0
413857,CS:GO Player Profiles: markeloff - Flipsid3,0,0
413858,CS:GO Player Profiles: device - Team SoloMid,0,0
413859,CS:GO Player Profiles: FalleN - Luminosity,0,0
458250,CS:GO Player Profiles: karrigan - Astralis,0,0
458260,CS:GO Player Profiles: pashaBiceps - Virtus.Pro,0,0
458270,CS:GO Player Profiles: Guardian - Na'Vi,0,0
458280,CS:GO Player Profiles: Happy - Team EnVyUs,0,0
458300,CS:GO Player Profiles: fnx - Luminosity,0,0
458310,CS:GO Player Profiles: Friberg - Ninjas in Pyjamas,0,0
458320,CS:GO Player Profiles: Maikelele - FaZe,0,0
497810,CS:GO Player Profiles: Fer - SK Gaming,0,0
497811,CS:GO Player Profiles: Dupreeh - Astralis,0,0
497812,CS:GO Player Profiles: Tarik - Counter Logic Gaming,0,0
497813,CS:GO Player Profiles: Hiko - Team Liquid,0,0
397620,GooCubelets,0,0
416270,GooCubelets 2,0,0
431270,GooCubelets: The Algoorithm,92,0
205890,Chronicle: RuneScape Legends,1359,0
