item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,31944,0
4000,Garry's Mod,11954,0
33910,Arma 2,11,0
33930,Arma 2: Operation Arrowhead,1126,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),5,0
42700,Call of Duty: Black Ops,1,0
42710,Call of Duty: Black Ops - Multiplayer,1899,0
70000,Dino D-Day,72,0
108710,Alan Wake,116,0
207690,Botanicula,2,0
104900,ORION: Prelude,102,0
204100,Max Payne 3,551,0
730,Counter-Strike: Global Offensive,56252,0
220860,McPixel,34,0
202970,Call of Duty: Black Ops II,160,0
202990,Call of Duty: Black Ops II - Multiplayer,21915,0
212910,Call of Duty: Black Ops II - Zombies,2755,0
55230,Saints Row: The Third,321,0
204080,The Showdown Effect,31,0
17080,Tribes: Ascend,189,0
51100,Tactical Intervention,1,0
208090,Loadout,897,0
230410,Warframe,66,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,0,0
242720,GunZ 2: The Second Duel,0,0
265630,Fistful of Frags,198,0
224260,No More Room in Hell,0,0
226320,Marvel Heroes 2016,0,0
239220,The Mighty Quest For Epic Loot,62,0
253710,theHunter,0,0
224580,Arma 2: DayZ Mod,538,0
107410,Arma 3,3841,0
220160,Trials Evolution Gold Edition,921,0
235600,Tom Clancy's Splinter Cell Blacklist,628,0
271520,Loadout Steam Launch Starter Pack,0,0
273110,Counter-Strike Nexon: Zombies,0,0
301520,Robocraft,126,0
304930,Unturned,0,0
306830,Zombies Monsters Robots,0,0
291480,Warface,1,0
227940,Heroes & Generals,14,0
258160,Rise of Incarnates,0,0
205790,Dota 2 Test,0,0
