item_id,item_name,playtime_forever,playtime_2weeks
205790,Dota 2 Test,0,0
730,Counter-Strike: Global Offensive,2172,0
230410,Warframe,516,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,839,0
245550,Free to Play,83,0
343450,Free To Play (Streaming),0,0
222880,Insurgency,18,0
301520,Robocraft,69,0
304050,Trove,0,0
304930,Unturned,0,0
227700,Firefall,0,0
268420,Aura Kingdom,0,0
227940,Heroes & Generals,0,0
317470,Cubic Castles,22,0
339610,FreeStyle2: Street Basketball,0,0
345520,Infinite Crisis™,0,0
349720,Audition Online,0,0
39120,RIFT,0,0
385770,Time Clickers,0,0
