item_id,item_name,playtime_forever,playtime_2weeks
236390,War Thunder,1987,0
218230,PlanetSide 2,60,0
730,Counter-Strike: Global Offensive,14234,0
227700,Firefall,1055,0
206500,AirMech,2233,0
205790,Dota 2 Test,0,0
4000,Garry's Mod,1110,0
252950,Rocket League,655,0
230410,Warframe,3467,0
299360,Block N Load,2,0
306020,Bloons TD5,29,0
333930,Dirty Bomb,45,0
218620,PAYDAY 2,21289,0
274170,Hotline Miami 2: Wrong Number,29,0
550,Left 4 Dead 2,264,0
223530,Left 4 Dead 2 Beta,0,0
104900,ORION: Prelude,328,0
346010,Besiege,72,0
270450,Robot Roller-Derby Disco Dodgeball,222,0
10,Counter-Strike,0,0
20,Team Fortress Classic,0,0
30,Day of Defeat,0,0
40,Deathmatch Classic,0,0
50,Half-Life: Opposing Force,0,0
60,Ricochet,0,0
70,Half-Life,0,0
80,Counter-Strike: Condition Zero,0,0
100,Counter-Strike: Condition Zero Deleted Scenes,0,0
130,Half-Life: Blue Shift,0,0
220,Half-Life 2,275,0
240,Counter-Strike: Source,0,0
280,Half-Life: Source,0,0
300,Day of Defeat: Source,218,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
400,Portal,0,0
420,Half-Life 2: Episode Two,0,0
500,Left 4 Dead,0,0
620,Portal 2,379,0
250900,The Binding of Isaac: Rebirth,1156,0
391540,Undertale,960,0
271290,HAWKEN,17,0
323370,TERA,0,0
271590,Grand Theft Auto V,2464,0
266010,LYNE,231,0
291550,Brawlhalla,0,0
224260,No More Room in Hell,0,0
345180,Victor Vran,321,0
387990,Scrap Mechanic,613,0
115320,PROTOTYPE 2,380,0
