item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,12421,0
220,Half-Life 2,848,0
340,Half-Life 2: Lost Coast,0,0
320,Half-Life 2: Deathmatch,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
420,Half-Life 2: Episode Two,0,0
23200,I-Fluid,303,0
17470,Dead Space,0,0
24740,Burnout Paradise: The Ultimate Box,1544,0
24800,Command and Conquer: Red Alert 3 - Uprising,4,0
32440,LEGO® Star Wars™: The Complete Saga,437,0
550,Left 4 Dead 2,598,0
223530,Left 4 Dead 2 Beta,0,0
8190,Just Cause 2,1968,0
17410,Mirror's Edge,166,0
12210,Grand Theft Auto IV,306,0
12220,Grand Theft Auto: Episodes from Liberty City,0,0
34330,Total War: SHOGUN 2,302,0
9930,Test Drive Unlimited 2,37,0
620,Portal 2,1769,0
105600,Terraria,1331,0
104600,Portal 2 - The Final Hours,35,0
48000,LIMBO,180,0
41070,Serious Sam 3: BFE,0,0
102600,Orcs Must Die!,0,0
205730,Insanely Twisted Shadow Planet,135,0
104900,ORION: Prelude,90,0
108800,Crysis 2 Maximum Edition,126,0
209080,Guns of Icarus Online,226,0
49520,Borderlands 2,1375,0
206440,To the Moon,0,0
91600,Sanctum,0,0
205790,Dota 2 Test,0,0
214560,Mark of the Ninja,141,0
4920,Natural Selection 2,91,0
218680,Scribblenauts Unlimited,590,0
201790,Orcs Must Die! 2,283,0
224540,Ace of Spades,273,0
4540,Titan Quest,0,0
4550,Titan Quest: Immortal Throne,0,0
4560,Company of Heroes,16,0
9340,Company of Heroes: Opposing Fronts,0,0
9350,Supreme Commander,0,0
9420,Supreme Commander: Forged Alliance,0,0
9480,Saints Row 2,57,0
15620,"Warhammer® 40,000™: Dawn of War® II",0,0
20530,Red Faction,0,0
20550,Red Faction II,68,0
20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",0,0
43110,Metro 2033,0,0
50620,Darksiders,0,0
50650,Darksiders II,220,0
55100,Homefront,213,0
55110,Red Faction: Armageddon,93,0
55140,MX vs. ATV Reflex,443,0
55150,"Warhammer 40,000 Space Marine",36,0
55230,Saints Row: The Third,4871,0
56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",536,0
96800,Nexuiz,10,0
216370,Nexuiz Beta,0,0
225760,Nexuiz STUPID Mode,0,0
228200,Company of Heroes (New Steam Version),380,0
475150,Titan Quest Anniversary Edition,0,0
227100,Sniper Elite: Nazi Zombie Army,31,0
17080,Tribes: Ascend,150,0
109600,Neverwinter,38,0
230410,Warframe,252,0
242590,Saints Row IV Inauguration Station,150,0
202090,Magicka: Wizard Wars,105,0
246280,Happy Wars,0,0
225420,Cities in Motion 2,19,0
210770,Sanctum 2,149,0
233720,Surgeon Simulator,117,0
233250,Planetary Annihilation,1858,0
218620,PAYDAY 2,749,0
206420,Saints Row IV,1592,0
47790,Medal of Honor(TM) Single Player,0,0
47830,Medal of Honor(TM) Multiplayer,6,0
251570,7 Days to Die,50,0
252490,Rust,171,0
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,1747,0
42910,Magicka,402,0
271290,HAWKEN,248,0
7670,BioShock,40,0
8850,BioShock 2,0,0
8870,BioShock Infinite,632,0
409710,BioShock Remastered,0,0
409720,BioShock 2 Remastered,0,0
274190,Broforce,332,0
4760,Rome: Total War,22,0
34010,Alpha Protocol,0,0
205230,Hell Yeah!,48,0
4700,Medieval II: Total War,0,0
34270,SEGA Mega Drive & Genesis Classics,20,0
99300,Renegade Ops,0,0
203750,Binary Domain,0,0
246580,The Typing of The Dead: Overkill,20,0
290930,Half-Life 2: Update,0,0
222900,Dead Island: Epidemic,0,0
238460,BattleBlock Theater,259,0
304930,Unturned,1086,0
312990,The Expendabros,6,0
313340,Mountain,176,0
333930,Dirty Bomb,0,0
355840,Survarium,0,0
