item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,441,0
4000,Garry's Mod,95,0
2400,The Ship,109,0
2420,The Ship Single Player,0,0
2430,The Ship Tutorial,0,0
4560,Company of Heroes,0,0
9340,Company of Heroes: Opposing Fronts,55,0
228200,Company of Heroes (New Steam Version),0,0
12900,Audiosurf,16,0
2700,RollerCoaster Tycoon 3: Platinum!,133,0
17140,Hinterland,1374,0
500,Left 4 Dead,8064,0
12200,Bully: Scholarship Edition,0,0
9480,Saints Row 2,0,0
17410,Mirror's Edge,145,0
26800,Braid,253,0
3590,Plants vs. Zombies: Game of the Year,259,0
3720,Evil Genius,396,0
21660,Street Fighter IV,91,0
550,Left 4 Dead 2,4684,0
223530,Left 4 Dead 2 Beta,0,0
10180,Call of Duty: Modern Warfare 2,971,0
10190,Call of Duty: Modern Warfare 2 - Multiplayer,8612,0
8980,Borderlands,4814,0
17450,Dragon Age: Origins,347,0
11450,Overlord,0,0
12710,Overlord: Raising Hell,0,0
12810,Overlord II,816,0
41000,Serious Sam HD: The First Encounter,280,0
22370,Fallout 3 - Game of the Year Edition,1503,0
24980,Mass Effect 2,2942,0
40100,Supreme Commander 2,449,0
24960,Battlefield: Bad Company 2,2552,0
48700,Mount & Blade: Warband,15832,0
43110,Metro 2033,657,0
8190,Just Cause 2,232,0
49600,Beat Hazard,440,0
400,Portal,402,0
22380,Fallout: New Vegas,6895,0
49400,Magic: The Gathering - Duels of the Planeswalkers,1963,0
33910,Arma 2,0,0
33930,Arma 2: Operation Arrowhead,0,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
22600,Worms Reloaded,499,0
50510,Burn Zombie Burn,60,0
57300,Amnesia: The Dark Descent,287,0
8930,Sid Meier's Civilization V,2209,0
40800,Super Meat Boy,865,0
42120,Lead and Gold - Gangs of the Wild West,0,0
15700,Oddworld: Abe's Oddysee,0,0
15710,Oddworld: Abe's Exoddus,187,0
15740,Oddworld: Munch's Oddysee,0,0
15750,Oddworld: Stranger's Wrath HD,82,0
2500,Shadowgrounds,0,0
