item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,467,0
2600,Vampire: The Masquerade - Bloodlines,4025,0
20,Team Fortress Classic,0,0
50,Half-Life: Opposing Force,0,0
70,Half-Life,3235,0
130,Half-Life: Blue Shift,0,0
220,Half-Life 2,2708,0
280,Half-Life: Source,0,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
420,Half-Life 2: Episode Two,0,0
22330,The Elder Scrolls IV: Oblivion ,311,0
20900,The Witcher: Enhanced Edition,4405,0
22370,Fallout 3 - Game of the Year Edition,14562,0
8190,Just Cause 2,0,0
33910,Arma 2,0,0
33930,Arma 2: Operation Arrowhead,0,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
57300,Amnesia: The Dark Descent,136,0
38600,Faerie Solitaire,243,0
12210,Grand Theft Auto IV,41,0
12220,Grand Theft Auto: Episodes from Liberty City,0,0
40800,Super Meat Boy,136,0
50300,Spec Ops: The Line,719,0
620,Portal 2,1065,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,811,0
105600,Terraria,2906,0
57900,Duke Nukem Forever,0,0
107100,Bastion,111,0
28050,Deus Ex: Human Revolution,6041,0
113200,The Binding of Isaac,4449,0
67370,The Darkness II,69,69
22380,Fallout: New Vegas,21425,0
208090,Loadout,769,0
207610,The Walking Dead,6711,0
91310,Dead Island,686,0
211420,Dark Souls: Prepare to Die Edition,1910,0
202170,Sleeping Dogs™,0,0
212680,FTL: Faster Than Light,6026,0
219150,Hotline Miami,37,0
200170,Worms Revolution,256,0
219640,Chivalry: Medieval Warfare,2479,0
232210,Patch testing for Chivalry,0,0
223470,POSTAL 2,49,0
55230,Saints Row: The Third,804,0
203140,Hitman: Absolution,303,0
205930,Hitman: Sniper Challenge,0,0
221640,Super Hexagon,10,0
204240,The Bridge,161,0
203160,Tomb Raider,105,0
233740,Organ Trail: Director's Cut,385,0
8870,BioShock Infinite,569,0
230050,DLC Quest,106,0
220160,Trials Evolution Gold Edition,427,0
233720,Surgeon Simulator,110,0
224760,FEZ,23,0
219740,Don't Starve,2998,0
322330,Don't Starve Together,0,0
234710,Poker Night 2,1368,0
220200,Kerbal Space Program,30,0
222730,Reus,433,0
236090,Dust: An Elysian Tail,65,0
206190,Gunpoint,597,0
72850,The Elder Scrolls V: Skyrim,17155,0
241600,Rogue Legacy,2221,0
43110,Metro 2033,0,0
43160,Metro: Last Light,699,0
241620,Inquisitor,13,0
239030,"Papers, Please",433,0
248820,Risk of Rain,1373,0
218620,PAYDAY 2,4098,0
239200,Amnesia: A Machine for Pigs,144,0
250320,The Wolf Among Us,3086,0
250900,The Binding of Isaac: Rebirth,4758,0
251730,Legend of Grimrock 2,890,0
242050,Assassin's Creed IV Black Flag,18,0
213670,South Park™: The Stick of Truth™,2662,0
221910,The Stanley Parable,756,0
261030,The Walking Dead: Season Two,1738,0
246580,The Typing of The Dead: Overkill,139,0
262060,Darkest Dungeon,3242,0
108600,Project Zomboid,2343,0
265300,Lords Of The Fallen,85,0
211820,Starbound,5342,0
367540,Starbound - Unstable,0,0
230230,Divinity: Original Sin (Classic),9444,0
373420,Divinity: Original Sin Enhanced Edition,4060,1971
239840,Dead State,2943,0
8930,Sid Meier's Civilization V,5888,0
237990,The Banner Saga,14,0
200510,XCOM: Enemy Unknown,4826,0
286690,Metro 2033 Redux,181,0
287390,Metro: Last Light Redux,0,0
38400,Fallout,341,0
38410,Fallout 2,41,0
38420,Fallout Tactics,0,0
63380,Sniper Elite V2,0,0
241930,Middle-earth: Shadow of Mordor,2844,0
214490,Alien: Isolation,2282,0
330830,Tales from the Borderlands,2719,0
330840,Game of Thrones - A Telltale Games Series,2561,0
298110,Far Cry 4,91,0
282070,This War of Mine,3270,0
334230,Town of Salem,412,0
319630,Life Is Strange™,1348,0
266510,Hand of Fate,1350,0
291650,Pillars of Eternity,22224,0
261640,Borderlands: The Pre-Sequel,3493,0
368360,60 Seconds!,571,0
369990,"Gremlins, Inc.",2047,0
377160,Fallout 4,55936,1295
381210,Dead by Daylight,1117,0
317820,Guild of Dungeoneering,563,0
337000,Deus Ex: Mankind Divided™,5425,0
413150,Stardew Valley,2229,0
413410,Danganronpa: Trigger Happy Havoc,2167,0
417860,Emily is Away,83,0
268500,XCOM 2,4305,0
429570,The Walking Dead: Michonne,494,0
439940,Lucid9,16,0
498240,Batman - The Telltale Series,244,0
