item_id,item_name,playtime_forever,playtime_2weeks
550,Left 4 Dead 2,131,0
223530,Left 4 Dead 2 Beta,0,0
205790,Dota 2 Test,2,0
104700,Super Monday Night Combat,0,0
212160,Vindictus,763,0
218230,PlanetSide 2,0,0
230410,Warframe,44870,3
237310,Elsword,101,0
240380,Solstice Arena,936,0
202090,Magicka: Wizard Wars,157,0
206500,AirMech,165,0
245550,Free to Play,0,0
343450,Free To Play (Streaming),0,0
257730,Infinity Wars - Animated Trading Card Game,64,0
291410,Duelyst,3039,1638
301520,Robocraft,31,0
304930,Unturned,576,0
316010,Magic Duels,1167,0
338340,Nightbanes,32,0
345520,Infinite Crisis™,187,0
339280,Strife,109,0
386360,SMITE,2402,0
291550,Brawlhalla,29,0
