item_id,item_name,playtime_forever,playtime_2weeks
220,Half-Life 2,828,0
340,Half-Life 2: Lost Coast,40,0
550,Left 4 Dead 2,1833,0
223530,Left 4 Dead 2 Beta,2,0
214630,Call of Duty: Black Ops - OSX,152,0
214640,Call of Duty: Black Ops - Multiplayer OSX,2082,0
320,Half-Life 2: Deathmatch,1365,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,366,0
4000,Garry's Mod,4642,0
420,Half-Life 2: Episode Two,370,0
12120,Grand Theft Auto: San Andreas,0,0
12250,Grand Theft Auto: San Andreas,1391,0
48190,Assassin's Creed Brotherhood,53,0
223470,POSTAL 2,296,0
620,Portal 2,341,0
251570,7 Days to Die,1261,0
265630,Fistful of Frags,29,0
