item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,2527,0
2270,Wolfenstein 3D,62,0
20,Team Fortress Classic,5,0
50,Half-Life: Opposing Force,0,0
70,Half-Life,52,0
130,Half-Life: Blue Shift,0,0
220,Half-Life 2,60,0
280,Half-Life: Source,0,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
420,Half-Life 2: Episode Two,0,0
24740,Burnout Paradise: The Ultimate Box,1157,0
33910,Arma 2,502,0
8930,Sid Meier's Civilization V,2659,0
7520,Two Worlds II,0,0
47890,The Sims(TM) 3,807,0
620,Portal 2,115,0
105600,Terraria,1487,0
205790,Dota 2 Test,0,0
104900,ORION: Prelude,128,0
211010,Alien Shooter 2 Conscription,0,0
209080,Guns of Icarus Online,461,0
10,Counter-Strike,19,0
80,Counter-Strike: Condition Zero,3,0
100,Counter-Strike: Condition Zero Deleted Scenes,0,0
240,Counter-Strike: Source,28,0
730,Counter-Strike: Global Offensive,10763,0
220260,Farming Simulator 2013,1304,0
219740,Don't Starve,200,0
322330,Don't Starve Together,9,0
227300,Euro Truck Simulator 2,2033,0
11020,TrackMania Nations Forever,104,0
17080,Tribes: Ascend,658,0
109600,Neverwinter,5840,844
113400,APB Reloaded,1560,0
200210,Realm of the Mad God,4094,0
212070,Star Conflict,954,0
218230,PlanetSide 2,7168,0
230410,Warframe,3719,491
236390,War Thunder,9620,1597
238960,Path of Exile,1256,1242
272350,Tom Clancy's Ghost Recon Phantoms - EU,2165,0
39000,Moonbase Alpha,8,0
214420,Gear Up,27,0
248570,Toribash,178,0
250420,8BitMMO,13,0
262410,World of Guns: Gun Disassembly,49,0
271290,HAWKEN,219,0
206500,AirMech,1621,0
239220,The Mighty Quest For Epic Loot,774,0
253710,theHunter,156,0
224580,Arma 2: DayZ Mod,1927,0
33900,Arma 2,2966,0
33930,Arma 2: Operation Arrowhead,460,0
65700,Arma 2: British Armed Forces,1,0
65720,Arma 2: Private Military Company,1,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),4,0
233720,Surgeon Simulator,156,0
72850,The Elder Scrolls V: Skyrim,4041,0
220200,Kerbal Space Program,416,0
210770,Sanctum 2,265,0
242760,The Forest,327,0
242920,Banished,104,0
244850,Space Engineers,1446,0
6880,Just Cause,1,0
8190,Just Cause 2,1046,0
207140,SpeedRunners,58,0
368730,No Time To Explain Remastered,0,0
244210,Assetto Corsa,301,0
218620,PAYDAY 2,2433,0
219640,Chivalry: Medieval Warfare,272,0
232210,Patch testing for Chivalry,0,0
252490,Rust,2052,0
252950,Rocket League,6323,362
253330,Neverending Nightmares,0,0
254040,Pirates of Black Cove Gold,0,0
107410,Arma 3,5215,0
242050,Assassin's Creed IV Black Flag,2307,0
259320,Heli Heroes,1,0
105450,Age of Empires® III: Complete Collection,139,0
221380,Age of Empires II: HD Edition,1,0
263280,Spintires,517,0
367690,Spintires Editor,0,0
263760,Turbo Dismount,185,0
264710,Subnautica,223,19
265930,Goat Simulator,770,0
221100,DayZ,622,0
270850,Car Mechanic Simulator 2014,157,0
271590,Grand Theft Auto V,34215,1353
222880,Insurgency,94,0
282440,Quake Live,229,0
282660,EAC eSports,0,0
295110,H1Z1: Just Survive,53,0
362300,H1Z1: Just Survive Test Server,0,0
433850,H1Z1: King of the Kill,0,0
439700,H1Z1: King of the Kill Test Server,0,0
214190,Minimum,257,0
301520,Robocraft,1959,0
303390,Dead Bits,0,0
304050,Trove,9141,0
304930,Unturned,2482,224
291480,Warface,0,0
313120,Stranded Deep,45,0
313160,Farming Simulator 15,1194,0
227940,Heroes & Generals,4775,1
320140,Absolute Drift,351,0
241930,Middle-earth: Shadow of Mordor,1806,0
241560,The Crew,9444,0
236110,Dungeon Defenders II,340,0
346010,Besiege,814,0
346110,ARK: Survival Evolved,35617,284
407530,ARK: Survival Of The Fittest,2,0
346900,AdVenture Capitalist,157,0
354500,PAYDAY: The Web Series,0,0
354510,PAYDAY: The Web Series: The Vault,0,0
354520,PAYDAY: The Web Series: Hector,0,0
354530,PAYDAY: The Web Series: The Elephant,0,0
354540,PAYDAY: The Web Series: Greta: The Assassin,0,0
354550,PAYDAY: The Web Series: Vlad & Gage,0,0
494710,PAYDAY: The Web Series: First World Bank,0,0
354640,The Settlers Online,0,0
359320,Elite Dangerous,562,0
363970,Clicker Heroes,3653,0
365720,Skyrim Script Extender (SKSE),0,0
244050,Rise of Flight United,25,0
378370,Nomad,60,0
380600,Fishing Planet,10,0
386360,SMITE,573,0
291550,Brawlhalla,55,0
234140,Mad Max,11151,0
299360,Block N Load,0,0
413150,Stardew Valley,4284,2
444560,Agent Origins: Escape,10,0
275850,No Man's Sky,1881,0
