item_id,item_name,playtime_forever,playtime_2weeks
220,Half-Life 2,938,0
340,Half-Life 2: Lost Coast,0,0
3920,Sid Meier's Pirates!,0,0
4000,Garry's Mod,6213,0
2590,Alpha Prime,1,0
22300,Fallout 3,1,0
17480,Command and Conquer: Red Alert 3,1730,0
26500,Cogs,0,0
24740,Burnout Paradise: The Ultimate Box,1241,0
24800,Command and Conquer: Red Alert 3 - Uprising,868,0
40700,Machinarium,14,0
17450,Dragon Age: Origins,0,0
41000,Serious Sam HD: The First Encounter,0,0
8190,Just Cause 2,5,0
40100,Supreme Commander 2,0,0
43110,Metro 2033,3,0
17410,Mirror's Edge,61,0
8930,Sid Meier's Civilization V,869,0
35130,Lara Croft and the Guardian of Light,13,0
63500,Swords and Soldiers HD,0,0
40800,Super Meat Boy,276,0
78000,Bejeweled 3,3,0
21100,F.E.A.R. 3,0,0
620,Portal 2,1689,0
105600,Terraria,156,0
7600,Sid Meier's Railroads!,0,0
16450,F.E.A.R. 2: Project Origin,0,0
97000,Solar 2,0,0
49600,Beat Hazard,18,0
41210,Eufloria,0,0
221180,Eufloria HD,0,0
32800,The Lord of the Rings: War in the North,0,0
112100,Avadon: The Black Fortress,0,0
70600,Worms Ultimate Mayhem,7,0
80310,Gemini Rue,1,0
70620,Worms Crazy Golf,0,0
65730,Take On Helicopters,4,0
70660,Worms Pinball,1,0
70650,Worms Blast,1,0
99700,NightSky,0,0
202730,Dynamite Jack,1,0
205790,Dota 2 Test,0,0
48000,LIMBO,0,0
35000,Mini Ninjas,0,0
207170,Legend of Grimrock,0,0
207650,A Virus Named TOM,2,0
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,0,0
204060,Superbrothers: Sword & Sworcery EP,0,0
6900,Hitman: Codename 47,0,0
211600,Thief Gold,0,0
207250,Cubemen,8,0
205350,Mortal Kombat Kollection,0,0
3900,Sid Meier's Civilization IV,0,0
3990,Sid Meier's Civilization IV: Warlords,0,0
8800,Sid Meier's Civilization IV: Beyond the Sword,0,0
16810,Sid Meier's Civilization IV: Colonization,0,0
34440,Sid Meier's Civilization IV,0,0
34450,Sid Meier's Civilization IV: Warlords,0,0
34460,Sid Meier's Civilization IV: Beyond the Sword,0,0
211360,Offspring Fling!,0,0
200260,Batman: Arkham City GOTY,355,0
212680,FTL: Faster Than Light,95,0
108800,Crysis 2 Maximum Edition,211,0
107100,Bastion,8,0
209790,Splice,0,0
212010,Galaxy on Fire 2™ Full HD,0,0
35140,Batman: Arkham Asylum GOTY Edition,0,0
113200,The Binding of Isaac,0,0
217200,Worms Armageddon,10,0
204220,Snapshot,0,0
1510,Uplink,0,0
63700,BIT.TRIP BEAT,0,0
92800,SpaceChem,2,0
209690,Fieldrunners,17,0
210170,Spirits,1,0
22000,World of Goo,6,0
29180,Osmos,5,0
38740,EDGE,6,0
91200,Anomaly Warzone Earth,5,0
214790,The Basement Collection,0,0
72000,Closure,0,0
215510,Rocketbirds: Hardboiled Chicken,24,0
20820,Shatter,0,0
41500,Torchlight,15,0
107200,Space Pirates and Zombies,0,0
107800,Rochard,5,0
108500,Vessel,7,0
204300,Awesomenauts,315,0
214560,Mark of the Ninja,33,0
206440,To the Moon,2,0
49520,Borderlands 2,241,0
221260,Little Inferno,49,0
205910,Tiny and Big: Grandpa's Leftovers,0,0
203140,Hitman: Absolution,0,0
223220,Giana Sisters: Twisted Dreams,0,0
4920,Natural Selection 2,0,0
57690,Tropico 4,2,2
26900,Crayon Physics Deluxe,9,0
6850,Hitman 2: Silent Assassin,0,0
61600,Zen Bound® 2,1,0
218680,Scribblenauts Unlimited,1229,0
221640,Super Hexagon,28,0
113020,Monaco,0,0
227200,Waking Mars,0,0
225140,Duke Nukem 3D: Megaton Edition,0,0
225160,Shadow Warrior Classic Redux,0,0
65800,Dungeon Defenders,331,0
200900,Cave Story+,0,0
35720,Trine 2,396,0
203160,Tomb Raider,334,0
212480,Sonic & All-Stars Racing Transformed,52,0
219890,Antichamber,1,0
11020,TrackMania Nations Forever,13,0
11610,Dragon Nest,0,0
17080,Tribes: Ascend,1,0
105430,Age of Empires Online,41,0
200210,Realm of the Mad God,4663,0
205710,EverQuest Free-to-Play,29,0
206210,Gotham City Impostors: Free To Play,0,0
208090,Loadout,0,0
212200,Mabinogi,1,0
212500,The Lord of the Rings Online™,0,0
213650,Dwarfs F2P,1,0
218230,PlanetSide 2,7344,0
230410,Warframe,0,0
238960,Path of Exile,0,0
39120,RIFT,5,0
209870,Blacklight: Retribution,0,0
221360,Wizardry Online,1,0
265630,Fistful of Frags,0,0
90530,Battle for Graxia,0,0
206500,AirMech,1,0
216150,MapleStory,12,0
230980,Starseed Pilgrim,0,0
225260,Brütal Legend,17,0
218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,0,0
227080,Papo & Yo,0,0
227680,StarForge,174,0
233720,Surgeon Simulator,8,0
220900,Jack Lumber,0,0
3830,Psychonauts,5,0
115100,Costume Quest,0,0
115110,Stacking,0,0
210770,Sanctum 2,232,0
3910,Sid Meier's Civilization III: Complete,0,0
224760,FEZ,0,0
236090,Dust: An Elysian Tail,0,0
231160,The Swapper,0,0
72850,The Elder Scrolls V: Skyrim,106,0
242110,Joe Danger 2: The Movie,17,0
33910,Arma 2,16,0
214770,Guacamelee! Gold Edition,0,0
244070,Sid Meier's Ace Patrol,0,0
231040,Beatbuddy: Tale of the Guardians,0,0
242940,Anachronox,0,0
233840,Worms Clan Wars,62,0
47790,Medal of Honor(TM) Single Player,0,0
47830,Medal of Honor(TM) Multiplayer,49,0
241240,Contraption Maker,2,0
214550,Eets Munchies,12,0
111900,Guardians of Middle-earth,0,0
234000,Superfrog HD,0,0
242980,Daikatana,0,0
243040,Startopia,0,0
247120,Portal 2 Sixense Perceptual Pack,0,0
9350,Supreme Commander,13,0
9420,Supreme Commander: Forged Alliance,12,0
39650,The Guild II,13,0
55110,Red Faction: Armageddon,16,0
42910,Magicka,6,0
221910,The Stanley Parable,67,0
244090,Sid Meier's Ace Patrol: Pacific Skies,0,0
550,Left 4 Dead 2,6,0
223530,Left 4 Dead 2 Beta,0,0
237950,UFO: Afterlight,0,0
239160,Thief,71,0
233290,MURDERED: SOUL SUSPECT™,0,0
296650,The Great Jitters: Pudding Panic,0,0
35450,Rising Storm/Red Orchestra 2 Multiplayer,1,0
236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,0,0
301520,Robocraft,0,0
65790,Arma: Cold War Assault,0,0
18400,Crazy Machines 2,1,0
304930,Unturned,1,0
39660,The Guild II - Pirates of the European Seas,0,0
39680,The Guild II: Renaissance,0,0
317360,Double Action: Boogaloo,6,0
317400,Portal Stories: Mel,881,0
238010,Deus Ex: Human Revolution - Director's Cut,49,0
8080,Kane & Lynch: Dead Men,0,0
28000,Kane & Lynch 2: Dog Days,0,0
17580,Dystopia,7,0
221380,Age of Empires II: HD Edition,4,0
730,Counter-Strike: Global Offensive,203,0
322330,Don't Starve Together,314,0
202170,Sleeping Dogs™,0,0
47780,Dead Space 2,0,0
265930,Goat Simulator,0,0
