item_id,item_name,playtime_forever,playtime_2weeks
113400,APB Reloaded,78,0
206210,Gotham City Impostors: Free To Play,61,0
230410,Warframe,37,0
239660,Soldier Front 2,4655,0
271290,HAWKEN,122,0
224260,No More Room in Hell,274,0
239220,The Mighty Quest For Epic Loot,320,0
224540,Ace of Spades,726,0
65790,Arma: Cold War Assault,246,0
107410,Arma 3,532,0
261180,Lethal League,161,161
221380,Age of Empires II: HD Edition,6664,322
209160,Call of Duty: Ghosts,0,0
209170,Call of Duty: Ghosts - Multiplayer,0,0
273110,Counter-Strike Nexon: Zombies,69,0
301520,Robocraft,73,0
304930,Unturned,1801,57
306830,Zombies Monsters Robots,117,0
227940,Heroes & Generals,36,0
316010,Magic Duels,69,0
222900,Dead Island: Epidemic,36,0
205790,Dota 2 Test,0,0
333930,Dirty Bomb,7,0
355840,Survarium,24,0
391460,WARMODE,13,0
427270,Orcs Must Die! Unchained,613,0
431240,Golf With Your Friends,700,700
527340,What The Box?,4,4
