item_id,item_name,playtime_forever,playtime_2weeks
10180,Call of Duty: Modern Warfare 2,35,0
10190,Call of Duty: Modern Warfare 2 - Multiplayer,2573,0
22350,BRINK,204,0
91200,Anomaly Warzone Earth,0,0
205790,Dota 2 Test,0,0
211500,RaceRoom Racing Experience ,33,0
202090,Magicka: Wizard Wars,0,0
550,Left 4 Dead 2,253,0
223530,Left 4 Dead 2 Beta,0,0
273110,Counter-Strike Nexon: Zombies,14,0
301520,Robocraft,136,0
304050,Trove,142,0
730,Counter-Strike: Global Offensive,29222,2025
356200,Keen Dreams,0,0
