item_id,item_name,playtime_forever,playtime_2weeks
3920,Sid Meier's Pirates!,0,0
4000,Garry's Mod,346,0
3480,Peggle Deluxe,229,0
3540,Peggle Nights,367,0
8930,Sid Meier's Civilization V,0,0
40800,Super Meat Boy,733,0
400,Portal,429,0
620,Portal 2,180,0
105600,Terraria,43453,3330
7600,Sid Meier's Railroads!,0,0
107100,Bastion,532,0
2400,The Ship,0,0
2420,The Ship Single Player,0,0
2430,The Ship Tutorial,0,0
207610,The Walking Dead,958,0
3900,Sid Meier's Civilization IV,0,0
3990,Sid Meier's Civilization IV: Warlords,0,0
8800,Sid Meier's Civilization IV: Beyond the Sword,0,0
16810,Sid Meier's Civilization IV: Colonization,0,0
34440,Sid Meier's Civilization IV,0,0
34450,Sid Meier's Civilization IV: Warlords,0,0
34460,Sid Meier's Civilization IV: Beyond the Sword,0,0
113200,The Binding of Isaac,0,0
209080,Guns of Icarus Online,0,0
211260,They Bleed Pixels,98,0
214790,The Basement Collection,551,0
212680,FTL: Faster Than Light,4,0
204360,Castle Crashers,2023,0
4920,Natural Selection 2,0,0
223470,POSTAL 2,21,0
220700,RPG Maker VX Ace,369,0
42910,Magicka,52,0
219890,Antichamber,405,0
250420,8BitMMO,3,0
286100,You Have to Win the Game,0,0
209060,Drunken Robot Pornography,238,0
233470,Evoland,21,0
222660,Retro/Grade,31,0
3910,Sid Meier's Civilization III: Complete,0,0
224760,FEZ,174,0
243160,Mushroom 11,274,0
244070,Sid Meier's Ace Patrol,0,0
248820,Risk of Rain,2345,0
250260,Jazzpunk,452,0
250320,The Wolf Among Us,554,0
250900,The Binding of Isaac: Rebirth,36678,101
252110,Lovers in a Dangerous Spacetime,1270,0
221910,The Stanley Parable,681,0
244090,Sid Meier's Ace Patrol: Pacific Skies,16,0
261030,The Walking Dead: Season Two,707,0
263980,Out There Somewhere,77,0
264200,One Finger Death Punch,378,0
265930,Goat Simulator,1177,0
269210,Hero Siege,733,0
550,Left 4 Dead 2,0,0
223530,Left 4 Dead 2 Beta,0,0
224480,Octodad: Dadliest Catch,82,0
278360,A Story About My Uncle,184,0
238240,Edge of Space,83,0
290060,Glitchspace,87,0
293260,Card Hunter,23,0
246900,Viscera Cleanup Detail,101,0
255520,Viscera Cleanup Detail: Shadow Warrior,0,0
265210,Viscera Cleanup Detail: Santa's Rampage,0,0
238460,BattleBlock Theater,2653,0
237930,Transistor,724,0
95400,ibb & obb,215,0
304050,Trove,375,0
311690,Enter the Gungeon,3137,0
255070,Abyss Odyssey,0,0
316480,Shadow Puppeteer,8,0
323370,TERA,26,0
323580,Jotun,197,0
258970,Gauntlet™ ,1106,77
282070,This War of Mine,258,0
334230,Town of Salem,826,338
335150,Magic Barrage - Bitferno,0,0
257510,The Talos Principle,769,0
319630,Life Is Strange™,709,172
341800,Keep Talking and Nobody Explodes,372,0
354240,"Please, Don’t Touch Anything",342,33
297130,Titan Souls,536,0
359310,Evoland 2,1043,0
368230,Kingdom: Classic,230,0
496300,Kingdom: New Lands,24,0
322330,Don't Starve Together,51,0
291550,Brawlhalla,46,28
382490,Relic Hunters Zero,43,0
384360,Fingered,459,0
391540,Undertale,577,0
236110,Dungeon Defenders II,7,0
360730,Cards and Castles,0,0
433340,Slime Rancher,302,0
434730,Half dead,56,56
517910,Sisyphus Reborn,2,2
397060,Faeria,159,51
