item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,2739,0
7670,BioShock,68,0
409710,BioShock Remastered,0,0
550,Left 4 Dead 2,0,0
223530,Left 4 Dead 2 Beta,0,0
45400,Fortix,10,0
57300,Amnesia: The Dark Descent,36,0
400,Portal,29,0
105600,Terraria,2482,0
70600,Worms Ultimate Mayhem,353,0
113200,The Binding of Isaac,181,0
65800,Dungeon Defenders,953,0
72850,The Elder Scrolls V: Skyrim,9953,0
205790,Dota 2 Test,0,0
224540,Ace of Spades,62,0
252490,Rust,243,0
301520,Robocraft,57,0
