item_id,item_name,playtime_forever,playtime_2weeks
50620,Darksiders,4976,0
72850,The Elder Scrolls V: Skyrim,2430,0
50650,Darksiders II,687,0
17080,Tribes: Ascend,0,0
109600,Neverwinter,0,0
113400,APB Reloaded,0,0
200210,Realm of the Mad God,0,0
208090,Loadout,0,0
218230,PlanetSide 2,0,0
230410,Warframe,0,0
238960,Path of Exile,90,0
209870,Blacklight: Retribution,0,0
221790,Renaissance Heroes,0,0
239660,Soldier Front 2,0,0
240380,Solstice Arena,0,0
42160,War of the Roses,0,0
239220,The Mighty Quest For Epic Loot,0,0
222900,Dead Island: Epidemic,0,0
323370,TERA,0,0
227180,Kingdom Wars,0,0
346900,AdVenture Capitalist,0,0
363970,Clicker Heroes,0,0
380360,Tap Tap Infinity,0,0
