item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,0,0
4000,Garry's Mod,5604,0
550,Left 4 Dead 2,3885,36
223530,Left 4 Dead 2 Beta,0,0
10500,Empire: Total War,4712,0
8930,Sid Meier's Civilization V,7939,2
42700,Call of Duty: Black Ops,171,0
42710,Call of Duty: Black Ops - Multiplayer,331,0
34330,Total War: SHOGUN 2,6888,0
205790,Dota 2 Test,0,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,2422,0
223710,Cry of Fear,0,0
230170,Divinity: Dragon Commander Beta,0,0
243950,Divinity: Dragon Commander,604,0
218620,PAYDAY 2,8242,24
238320,Outlast,0,0
4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",11,0
4580,"Warhammer 40,000: Dawn of War – Dark Crusade",80,0
9310,"Warhammer 40,000: Dawn of War – Winter Assault",7,0
9450,"Warhammer 40,000: Dawn of War – Soulstorm",2106,316
238430,Contagion,76,0
221100,DayZ,146,0
273110,Counter-Strike Nexon: Zombies,23,0
295270,Football Manager 2015,3754,0
304930,Unturned,242,0
236850,Europa Universalis IV,1363,0
221380,Age of Empires II: HD Edition,357,357
304240,Resident Evil / biohazard HD REMASTER,114,0
329430,State of Decay: Year-One,51,0
370240,NBA 2K16,0,0
429300,Sepia Tears,46,0
273350,Evolve Stage 2,0,0
