item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,4841,0
4760,Rome: Total War,43,0
4770,Rome: Total War - Alexander,2,0
2590,Alpha Prime,71,0
24740,Burnout Paradise: The Ultimate Box,1501,0
1250,Killing Floor,570,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
33910,Arma 2,63,0
10180,Call of Duty: Modern Warfare 2,993,0
10190,Call of Duty: Modern Warfare 2 - Multiplayer,2882,0
550,Left 4 Dead 2,1016,0
223530,Left 4 Dead 2 Beta,0,0
42910,Magicka,264,0
70000,Dino D-Day,15,0
620,Portal 2,1847,0
105600,Terraria,2404,0
21100,F.E.A.R. 3,53,0
205790,Dota 2 Test,0,0
104900,ORION: Prelude,61,0
730,Counter-Strike: Global Offensive,4311,0
204360,Castle Crashers,1496,0
49520,Borderlands 2,12217,0
202970,Call of Duty: Black Ops II,22,0
202990,Call of Duty: Black Ops II - Multiplayer,1153,0
212910,Call of Duty: Black Ops II - Zombies,329,0
203140,Hitman: Absolution,1618,0
205930,Hitman: Sniper Challenge,119,0
226700,Infestation: Survivor Stories Classic,18,0
219890,Antichamber,65,0
13140,America's Army 3,49,0
36620,Forsaken World ,367,0
203290,America's Army: Proving Grounds,8,0
230410,Warframe,1357,0
236390,War Thunder,235,0
238960,Path of Exile,120,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,70,0
286080,Thinking with Time Machine,0,0
39000,Moonbase Alpha,5,0
223710,Cry of Fear,518,0
262410,World of Guns: Gun Disassembly,18,0
265630,Fistful of Frags,63,0
269390,Dethroned!,3,0
202090,Magicka: Wizard Wars,0,0
223750,DCS World,3,0
224260,No More Room in Hell,1943,0
239220,The Mighty Quest For Epic Loot,1787,0
227860,Castle Story,83,0
217200,Worms Armageddon,1273,0
72850,The Elder Scrolls V: Skyrim,4942,0
35720,Trine 2,375,0
242860,Verdun,400,0
218620,PAYDAY 2,6364,111
257750,Bloody Trapland,787,0
238430,Contagion,395,0
221100,DayZ,1143,0
298240,Red Crucible: Firestorm,7,0
238460,BattleBlock Theater,860,0
301520,Robocraft,2144,0
301640,Zombie Army Trilogy,117,0
302830,BLOCKADE 3D,8,0
303390,Dead Bits,11,0
304930,Unturned,3394,0
306830,Zombies Monsters Robots,0,0
65930,The Bureau: XCOM Declassified,0,0
200510,XCOM: Enemy Unknown,680,0
310370,The Way of Life Free Edition,0,0
244630,NEOTOKYO°,6,0
227940,Heroes & Generals,19,0
315640,Dizzel,63,0
317360,Double Action: Boogaloo,24,0
317470,Cubic Castles,0,0
296470,Mount Your Friends,187,0
221380,Age of Empires II: HD Edition,316,0
287450,Rise of Nations: Extended Edition,119,0
323370,TERA,185,0
258970,Gauntlet™ ,29,0
223650,F.E.A.R. Online,50,0
335150,Magic Barrage - Bitferno,28,0
316390,sZone-Online,0,0
346330,BrainBread 2,144,0
346900,AdVenture Capitalist,5975,0
349700,Aftermath,0,0
339280,Strife,0,0
353130,Time of Dragons,0,0
355180,Codename CURE,17,0
355840,Survarium,32,0
7670,BioShock,455,0
8850,BioShock 2,113,0
8870,BioShock Infinite,0,0
409710,BioShock Remastered,0,0
409720,BioShock 2 Remastered,0,0
360760,Run and Fire,1,0
363970,Clicker Heroes,7,0
369200,Ghost in the Shell Stand Alone Complex First Assault Online,1,0
375950,Viridi,8,0
383080,Sakura Clicker,146,0
385770,Time Clickers,211,0
389430,Knight Online,1,0
391460,WARMODE,15,0
391540,Undertale,1320,0
253030,Race The Sun,111,0
393530,Insanity Clicker,180,0
403690,Codename: Rogue Fleet,13,0
299360,Block N Load,2,0
407530,ARK: Survival Of The Fittest,0,0
50620,Darksiders,871,0
388410,Darksiders II: Deathinitive Edition,0,0
236110,Dungeon Defenders II,212,0
280790,Creativerse,2717,0
414730,Epic Clicker Journey,239,0
422630,Metaverse Construction Kit,1,0
360730,Cards and Castles,79,0
431240,Golf With Your Friends,992,0
424280,Iron Snout,46,0
449140,Istrolid,19,0
378370,Nomad,1,0
463210,State of Anarchy,35,30
473770,BallisticNG,3,0
491130,Red Trigger,1,0
510050,You Have 10 Seconds,6,0
