item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,1478,0
4000,Garry's Mod,101096,266
220,Half-Life 2,331,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,46,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,92,0
400,Portal,439,0
420,Half-Life 2: Episode Two,26,0
550,Left 4 Dead 2,5963,0
223530,Left 4 Dead 2 Beta,0,0
223470,POSTAL 2,60,0
218680,Scribblenauts Unlimited,399,0
212200,Mabinogi,156,0
233720,Surgeon Simulator,977,0
91310,Dead Island,0,0
216250,Dead Island Riptide,147,0
221910,The Stanley Parable,123,0
265210,Viscera Cleanup Detail: Santa's Rampage,16,0
265930,Goat Simulator,275,0
304050,Trove,124,0
304930,Unturned,536,0
317360,Double Action: Boogaloo,0,0
730,Counter-Strike: Global Offensive,49198,1000
332800,Five Nights at Freddy's 2,113,0
346900,AdVenture Capitalist,164,0
389570,Mitos.is: The Game,520,0
413850,CS:GO Player Profiles,10,0
413851,CS:GO Player Profiles: n0thing - Cloud9,0,0
413852,CS:GO Player Profiles:  TaZ - Virtus.Pro,0,0
413853,CS:GO Player Profiles: GeT_RiGhT - Ninjas in Pyjamas,0,0
413854,CS:GO Player Profiles: olofmeister - fnatic,10,0
413855,CS:GO Player Profiles: kennyS - Team Envyus,10,0
413856,CS:GO Player Profiles: Edward - Na'Vi,0,0
413857,CS:GO Player Profiles: markeloff - Flipsid3,0,0
413858,CS:GO Player Profiles: device - Team SoloMid,0,0
413859,CS:GO Player Profiles: FalleN - Luminosity,0,0
458250,CS:GO Player Profiles: karrigan - Astralis,0,0
458260,CS:GO Player Profiles: pashaBiceps - Virtus.Pro,0,0
458270,CS:GO Player Profiles: Guardian - Na'Vi,0,0
458280,CS:GO Player Profiles: Happy - Team EnVyUs,0,0
458300,CS:GO Player Profiles: fnx - Luminosity,0,0
458310,CS:GO Player Profiles: Friberg - Ninjas in Pyjamas,0,0
458320,CS:GO Player Profiles: Maikelele - FaZe,0,0
497810,CS:GO Player Profiles: Fer - SK Gaming,0,0
497811,CS:GO Player Profiles: Dupreeh - Astralis,0,0
497812,CS:GO Player Profiles: Tarik - Counter Logic Gaming,0,0
497813,CS:GO Player Profiles: Hiko - Team Liquid,0,0
417860,Emily is Away,124,0
418070,Turbo Pug,20,0
