item_id,item_name,playtime_forever,playtime_2weeks
1250,Killing Floor,2612,0
35420,Killing Floor Mod: Defence Alliance 2,1,0
200710,Torchlight II,1018,0
205790,Dota 2 Test,0,0
106010,Pandora Saga: Weapons of Balance,0,0
207230,Archeblade,888,0
212160,Vindictus,0,0
230410,Warframe,7644,0
238960,Path of Exile,104,0
209870,Blacklight: Retribution,1,0
221790,Renaissance Heroes,173,0
223710,Cry of Fear,339,0
237310,Elsword,14,0
202090,Magicka: Wizard Wars,0,0
206500,AirMech,97,0
257730,Infinity Wars - Animated Trading Card Game,617,0
210770,Sanctum 2,107,0
242760,The Forest,234,0
218620,PAYDAY 2,15,0
261570,Ori and the Blind Forest,189,0
292120,FINAL FANTASY XIII,0,0
8980,Borderlands,2512,0
49520,Borderlands 2,4590,666
291480,Warface,0,0
265650,Project X,0,0
239140,Dying Light,2537,0
333600,NEKOPARA Vol. 1,0,0
273350,Evolve Stage 2,29,0
315880,WTFast Gamers Private Network (GPN),0,0
261640,Borderlands: The Pre-Sequel,1311,0
232090,Killing Floor 2,3779,0
232150,Killing Floor 2 - SDK,0,0
381210,Dead by Daylight,1598,0
385800,NEKOPARA Vol. 0,34,0
291550,Brawlhalla,61,61
