item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,820,0
1250,Killing Floor,140,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
550,Left 4 Dead 2,403,0
223530,Left 4 Dead 2 Beta,0,0
205790,Dota 2 Test,0,0
202170,Sleeping Dogs™,2038,0
730,Counter-Strike: Global Offensive,698,32
13140,America's Army 3,6,0
109600,Neverwinter,45,0
230410,Warframe,34,8
236390,War Thunder,0,0
238960,Path of Exile,122,0
237310,Elsword,870,0
210770,Sanctum 2,58,0
218620,PAYDAY 2,6026,0
295550,Royal Quest,40,0
301520,Robocraft,22,0
304270,Grand Chase,28,0
304930,Unturned,412,0
227700,Firefall,138,0
291480,Warface,66,0
268420,Aura Kingdom,9,0
227940,Heroes & Generals,136,0
323370,TERA,0,0
