item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,0,0
4000,Garry's Mod,0,0
7650,X-COM: Terror from the Deep,1741,0
7660,X-COM: Apocalypse,1,0
7730,X-COM: Interceptor,8,0
7760,X-COM: UFO Defense,594,0
7770,X-COM: Enforcer,19,0
3720,Evil Genius,7,0
17390,Spore,2,0
17440,Spore: Creepy & Cute Parts Pack,368,0
24720,Spore: Galactic Adventures,746,0
32370,STAR WARS™: Knights of the Old Republic™,901,0
40700,Machinarium,334,0
20900,The Witcher: Enhanced Edition,101,0
32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,857,0
22370,Fallout 3 - Game of the Year Edition,810,0
43110,Metro 2033,0,0
35140,Batman: Arkham Asylum GOTY Edition,234,0
50620,Darksiders,465,0
32500,STAR WARS™: The Force Unleashed™ II,406,0
40800,Super Meat Boy,0,0
47890,The Sims(TM) 3,246,0
400,Portal,106,0
620,Portal 2,286,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,0,0
105600,Terraria,2911,0
42160,War of the Roses,0,0
206980,War of the Roses Balance Beta,0,0
41210,Eufloria,241,0
221180,Eufloria HD,0,0
8980,Borderlands,2132,0
48000,LIMBO,0,0
111800,Blocks That Matter,52,0
28050,Deus Ex: Human Revolution,41,0
113200,The Binding of Isaac,5173,0
9200,RAGE,0,0
72850,The Elder Scrolls V: Skyrim,3718,0
202200,Galactic Civilizations II: Ultimate Edition,0,0
202710,Demigod,195,0
204030,Fable - The Lost Chapters,0,0
22380,Fallout: New Vegas,0,0
102600,Orcs Must Die!,800,0
204880,Sins of a Solar Empire: Rebellion,312,0
104700,Super Monday Night Combat,0,0
204060,Superbrothers: Sword & Sworcery EP,367,0
102500,Kingdoms of Amalur: Reckoning™,0,0
203630,Warlock - Master of the Arcane,0,0
212680,FTL: Faster Than Light,455,0
209790,Splice,5,0
208140,Endless Space,1555,0
201790,Orcs Must Die! 2,311,0
208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,0,0
204300,Awesomenauts,7536,0
200260,Batman: Arkham City GOTY,0,0
214560,Mark of the Ninja,0,0
204360,Castle Crashers,204,0
49520,Borderlands 2,5686,0
214360,Tower Wars,396,0
234740,Tower Wars Editor,0,0
211400,Deadlight,0,0
26900,Crayon Physics Deluxe,10,0
218680,Scribblenauts Unlimited,0,0
224540,Ace of Spades,12746,0
35720,Trine 2,0,0
204080,The Showdown Effect,0,0
208090,Loadout,45,0
230410,Warframe,0,0
209870,Blacklight: Retribution,71,0
239220,The Mighty Quest For Epic Loot,2563,0
225260,Brütal Legend,0,0
227860,Castle Story,584,0
233470,Evoland,115,0
48240,Anno 2070,15,0
202270,Leviathan: Warships,0,0
233720,Surgeon Simulator,112,0
224760,FEZ,9,0
220200,Kerbal Space Program,227,0
222730,Reus,239,0
230190,War for the Overworld,448,0
206190,Gunpoint,792,0
231160,The Swapper,0,0
241600,Rogue Legacy,853,0
242760,The Forest,189,0
242920,Banished,112,0
213850,Magic 2014 ,286,0
244810,Foul Play,0,0
244850,Space Engineers,3601,0
248390,Craft The World,4462,0
239350,Spelunky,0,0
249590,Teslagrad,390,0
209000,Batman™: Arkham Origins,0,0
239820,Game Dev Tycoon,270,0
232810,Godus,436,0
422420,Godus Wars,0,0
214550,Eets Munchies,69,0
251470,TowerFall Ascension,3,0
252410,SteamWorld Dig,532,0
252490,Rust,13679,977
252950,Rocket League,330,0
42910,Magicka,0,0
203770,Crusader Kings II,0,0
25800,Europa Universalis III,0,0
9350,Supreme Commander,0,0
9420,Supreme Commander: Forged Alliance,0,0
39650,The Guild II,0,0
55110,Red Faction: Armageddon,0,0
39690,ArcaniA,0,0
50650,Darksiders II,0,0
65530,SpellForce 2 - Faith in Destiny,0,0
214870,Painkiller Hell & Damnation,0,0
221910,The Stanley Parable,247,0
238430,Contagion,0,0
261640,Borderlands: The Pre-Sequel,1528,0
105450,Age of Empires® III: Complete Collection,0,0
221380,Age of Empires II: HD Edition,263,0
248820,Risk of Rain,251,0
264710,Subnautica,307,0
219830,King Arthur's Gold,29,0
215530,The Incredible Adventures of Van Helsing,0,0
266390,Farm for your Life,387,0
211820,Starbound,8524,0
367540,Starbound - Unstable,0,0
268750,Magicite,2530,0
269210,Hero Siege,354,0
269770,Secrets of Grindea,855,0
224480,Octodad: Dadliest Catch,0,0
251570,7 Days to Die,1343,0
275850,No Man's Sky,1487,0
239160,Thief,0,0
287450,Rise of Nations: Extended Edition,0,0
288470,Fable Anniversary,116,0
294100,RimWorld,1621,0
296910,8BitBoy,11,0
296970,Renowned Explorers: International Society,0,0
301520,Robocraft,0,0
304930,Unturned,44,0
224600,Defiance,0,0
251970,Sins of a Dark Age,0,0
65930,The Bureau: XCOM Declassified,0,0
200510,XCOM: Enemy Unknown,446,0
306130,The Elder Scrolls Online: Tamriel Unlimited,2036,1723
311690,Enter the Gungeon,136,0
227940,Heroes & Generals,0,0
320340,Cosmonautica,581,0
323320,Grow Home,37,0
242640,Styx: Master of Shadows,0,0
239140,Dying Light,6654,0
330830,Tales from the Borderlands,0,0
331220,Thief Town,5,0
246110,MASSIVE CHALICE,22,0
249050,Dungeon of the Endless,0,0
3900,Sid Meier's Civilization IV,0,0
3910,Sid Meier's Civilization III: Complete,0,0
8930,Sid Meier's Civilization V,0,0
34440,Sid Meier's Civilization IV,0,0
65980,Sid Meier's Civilization: Beyond Earth,659,0
250900,The Binding of Isaac: Rebirth,3169,0
338320,Pixel Heroes: Byte & Magic,0,0
242680,Nuclear Throne,0,0
314660,Oddworld: New 'n' Tasty,1,0
346110,ARK: Survival Evolved,3541,0
407530,ARK: Survival Of The Fittest,0,0
355630,Leo's Fortune,12,0
359310,Evoland 2,0,0
298050,Master of Orion,2,0
410970,Master of Orion 1,108,0
410980,Master of Orion 2,8,0
410990,Master of Orion 3,0,0
226860,Galactic Civilizations III,97,0
391730,Crashlands,1208,1208
404790,Godot Engine,0,0
413150,Stardew Valley,634,0
426790,Grow Up,14,0
427270,Orcs Must Die! Unchained,0,0
427730,Who's Your Daddy,38,0
433340,Slime Rancher,524,0
