item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,221,0
12120,Grand Theft Auto: San Andreas,63,0
12250,Grand Theft Auto: San Andreas,0,0
12750,GRID,110,0
22300,Fallout 3,9,0
17410,Mirror's Edge,693,0
20900,The Witcher: Enhanced Edition,390,0
23490,Tropico 3 - Steam Special Edition,0,0
45700,Devil May Cry 4,106,0
8190,Just Cause 2,28,0
33910,Arma 2,0,0
33930,Arma 2: Operation Arrowhead,0,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
22380,Fallout: New Vegas,0,0
620,Portal 2,0,0
105600,Terraria,398,0
107100,Bastion,76,0
108800,Crysis 2 Maximum Edition,535,0
730,Counter-Strike: Global Offensive,7474,0
204300,Awesomenauts,115,0
49520,Borderlands 2,2440,0
219150,Hotline Miami,431,0
205790,Dota 2 Test,0,0
11610,Dragon Nest,252,0
207230,Archeblade,43,0
208090,Loadout,605,0
212200,Mabinogi,32,0
218230,PlanetSide 2,141,0
238960,Path of Exile,568,0
206480,Dungeons & Dragons Online®,108,0
223710,Cry of Fear,0,0
242720,GunZ 2: The Second Duel,22,0
246280,Happy Wars,40,0
203160,Tomb Raider,307,0
72850,The Elder Scrolls V: Skyrim,503,0
35720,Trine 2,220,8
218620,PAYDAY 2,135,0
206420,Saints Row IV,1302,0
252950,Rocket League,376,0
264360,La Tale,47,0
265930,Goat Simulator,512,0
266150,Lost Saga North America,0,0
550,Left 4 Dead 2,346,0
223530,Left 4 Dead 2 Beta,0,0
236510,Takedown: Red Sabre,11,0
271590,Grand Theft Auto V,2774,0
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,2082,0
298630,The Escapists,67,0
237930,Transistor,0,0
304930,Unturned,30,0
244630,NEOTOKYO°,4,0
9880,Champions Online,10,0
222900,Dead Island: Epidemic,14,0
317360,Double Action: Boogaloo,84,0
258160,Rise of Incarnates,71,0
265550,Dead Rising 3,73,0
241540,State of Decay,176,0
288470,Fable Anniversary,434,0
24240,PAYDAY: The Heist,75,0
298110,Far Cry 4,1097,0
334230,Town of Salem,0,0
353360,how do you Do It?,0,0
39120,RIFT,54,0
355840,Survarium,242,0
366844,Call of Duty: Black Ops III - Awakening DLC Pack,0,0
377160,Fallout 4,199,0
291550,Brawlhalla,0,0
393360,Metal Gear Solid Legacy,33,0
57300,Amnesia: The Dark Descent,0,0
311210,Call of Duty: Black Ops III,12979,194
272890,Vertiginous Golf,0,0
225540,Just Cause 3,1576,0
243470,Watch_Dogs,132,0
359550,Tom Clancy's Rainbow Six Siege,1568,116
434730,Half dead,30,0
310380,Fractured Space,0,0
444090,Paladins,0,0
273350,Evolve Stage 2,222,0
319630,Life Is Strange™,0,0
