item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,1986,0
1250,Killing Floor,485,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
34900,Bad Rats,0,0
550,Left 4 Dead 2,1025,0
223530,Left 4 Dead 2 Beta,0,0
8190,Just Cause 2,3581,0
41500,Torchlight,0,0
70300,VVVVVV,0,0
22380,Fallout: New Vegas,49,0
620,Portal 2,876,0
105600,Terraria,138,0
107310,Cthulhu Saves the World ,0,0
50130,Mafia II,44,0
67370,The Darkness II,16,16
48000,LIMBO,97,0
209830,Lone Survivor: The Director's Cut,0,0
50300,Spec Ops: The Line,227,0
104900,ORION: Prelude,0,0
7670,BioShock,1036,0
409710,BioShock Remastered,0,0
213030,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,33,0
209080,Guns of Icarus Online,121,0
730,Counter-Strike: Global Offensive,53607,2453
65300,Dustforce,2,0
204300,Awesomenauts,0,0
220780,Thomas Was Alone,155,0
204360,Castle Crashers,11,0
221260,Little Inferno,83,0
205790,Dota 2 Test,0,0
219150,Hotline Miami,0,0
4920,Natural Selection 2,0,0
80300,Puzzle Bots,0,0
224540,Ace of Spades,1503,0
200900,Cave Story+,0,0
203160,Tomb Raider,34,0
208090,Loadout,29,0
212070,Star Conflict,0,0
212200,Mabinogi,0,0
215120,ROSE Online,8429,0
218230,PlanetSide 2,257,0
230410,Warframe,0,0
238960,Path of Exile,0,0
226320,Marvel Heroes 2016,0,0
257730,Infinity Wars - Animated Trading Card Game,0,0
230150,Incredipede,0,0
8870,BioShock Infinite,7,0
65780,Arma: Gold Edition,26,0
234900,Anodyne,0,0
233470,Evoland,0,0
3910,Sid Meier's Civilization III: Complete,712,0
233720,Surgeon Simulator,22,0
65930,The Bureau: XCOM Declassified,0,0
222730,Reus,20,0
235820,Element4l,802,0
72850,The Elder Scrolls V: Skyrim,4409,0
239450,Gun Monkeys,10,0
9480,Saints Row 2,40,0
40390,Risen 2 - Dark Waters,0,0
55230,Saints Row: The Third,1319,0
225640,Sacred 2 Gold,1,0
91310,Dead Island,23,0
40300,Risen,0,0
43110,Metro 2033,95,0
207930,Sacred Citadel,30,0
214770,Guacamelee! Gold Edition,38,0
247370,Mutant Mudds Deluxe,0,0
248860,NEO Scavenger,0,0
206420,Saints Row IV,745,0
222880,Insurgency,33,0
243450,Urban Trial Freestyle,6,0
8850,BioShock 2,28,0
409720,BioShock 2 Remastered,0,0
42910,Magicka,117,0
271590,Grand Theft Auto V,0,0
286160,Tabletop Simulator,120,0
301520,Robocraft,79,0
304030,ArcheAge,0,0
268420,Aura Kingdom,1,0
323370,TERA,0,0
333930,Dirty Bomb,0,0
346110,ARK: Survival Evolved,187,0
407530,ARK: Survival Of The Fittest,0,0
346900,AdVenture Capitalist,64,0
363970,Clicker Heroes,24,0
218620,PAYDAY 2,1,0
407840,ORION,0,0
