item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,853,0
240,Counter-Strike: Source,719,0
37010,Ninja Blade,34,0
8190,Just Cause 2,10,0
50620,Darksiders,477,0
50650,Darksiders II,177,0
730,Counter-Strike: Global Offensive,13162,0
214250,I Am Alive,320,0
205790,Dota 2 Test,0,0
230410,Warframe,0,0
233720,Surgeon Simulator,66,0
210770,Sanctum 2,200,0
35720,Trine 2,194,0
207140,SpeedRunners,5,0
368730,No Time To Explain Remastered,0,0
214770,Guacamelee! Gold Edition,44,0
241540,State of Decay,10,0
263420,Probably Archery,6,0
550,Left 4 Dead 2,1819,0
223530,Left 4 Dead 2 Beta,0,0
239160,Thief,37,0
295550,Royal Quest,9,0
63380,Sniper Elite V2,33,0
306830,Zombies Monsters Robots,217,0
268420,Aura Kingdom,0,0
315640,Dizzel,26,0
301640,Zombie Army Trilogy,248,0
218620,PAYDAY 2,3560,0
437220,The Culling,1042,0
