item_id,item_name,playtime_forever,playtime_2weeks
43110,Metro 2033,76,0
105600,Terraria,47,0
212680,FTL: Faster Than Light,253,0
730,Counter-Strike: Global Offensive,428,0
205790,Dota 2 Test,0,0
227300,Euro Truck Simulator 2,660,0
216150,MapleStory,18,0
241600,Rogue Legacy,575,0
248820,Risk of Rain,197,0
252490,Rust,377,0
252950,Rocket League,216,0
249130,LEGO® MARVEL Super Heroes,49,0
262060,Darkest Dungeon,367,0
221100,DayZ,146,0
269210,Hero Siege,617,0
311480,Vertical Drop Heroes HD,300,0
311690,Enter the Gungeon,285,0
247080,Crypt of the NecroDancer,212,0
365590,Tom Clancy's The Division,4550,0
377160,Fallout 4,2361,0
394510,HELLDIVERS™,767,0
407840,ORION,7,0
424280,Iron Snout,12,0
438040,Shakes and Fidget,15,0
