item_id,item_name,playtime_forever,playtime_2weeks
220,Half-Life 2,279,0
340,Half-Life 2: Lost Coast,0,0
320,Half-Life 2: Deathmatch,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
2600,Vampire: The Masquerade - Bloodlines,57,0
7670,BioShock,1267,0
409710,BioShock Remastered,0,0
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,0,0
400,Portal,130,0
420,Half-Life 2: Episode Two,0,0
12120,Grand Theft Auto: San Andreas,147,0
12250,Grand Theft Auto: San Andreas,0,0
19200,Tank Universal,10,0
20510,S.T.A.L.K.E.R.: Clear Sky,0,0
12200,Bully: Scholarship Edition,52,0
500,Left 4 Dead,975,0
1250,Killing Floor,1245,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
22330,The Elder Scrolls IV: Oblivion ,132,0
6020,STAR WARS™ Jedi Knight: Jedi Academy™,1122,0
24500,Dreamkiller,31,0
17450,Dragon Age: Origins,12,0
550,Left 4 Dead 2,2081,0
223530,Left 4 Dead 2 Beta,0,0
27300,Saw,462,0
32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,274,0
24980,Mass Effect 2,1078,0
41700,S.T.A.L.K.E.R.: Call of Pripyat,0,0
8850,BioShock 2,1496,0
409720,BioShock 2 Remastered,0,0
33910,Arma 2,1,0
33930,Arma 2: Operation Arrowhead,253,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
50620,Darksiders,1420,0
8980,Borderlands,2256,0
42700,Call of Duty: Black Ops,1458,1
42710,Call of Duty: Black Ops - Multiplayer,36,0
32500,STAR WARS™: The Force Unleashed™ II,715,0
31280,Poker Night at the Inventory,311,0
47780,Dead Space 2,225,0
65560,Painkiller: Redemption,176,0
620,Portal 2,1938,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,37,0
105600,Terraria,1367,0
104600,Portal 2 - The Final Hours,9,0
19680,Alice: Madness Returns,1032,0
33460,From Dust,168,0
91310,Dead Island,744,0
24240,PAYDAY: The Heist,3356,0
17710,Nuclear Dawn,4,0
72850,The Elder Scrolls V: Skyrim,10038,0
55230,Saints Row: The Third,136,0
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,7,0
23530,Earth Defense Force: Insect Armageddon,219,0
48000,LIMBO,127,0
205790,Dota 2 Test,0,0
50650,Darksiders II,1622,0
49520,Borderlands 2,14112,0
219150,Hotline Miami,668,0
203140,Hitman: Absolution,329,0
205930,Hitman: Sniper Challenge,102,0
8870,BioShock Infinite,1713,0
200210,Realm of the Mad God,3,0
212160,Vindictus,0,0
238960,Path of Exile,0,0
39120,RIFT,1,0
217750,Age of Conan: Unchained,0,0
218170,Age of Conan: Unchained OLD,0,0
251670,Battle Nations,0,0
202090,Magicka: Wizard Wars,0,0
257730,Infinity Wars - Animated Trading Card Game,0,0
234710,Poker Night 2,45,0
213850,Magic 2014 ,158,0
224060,Deadpool,548,0
239350,Spelunky,0,0
218620,PAYDAY 2,23529,148
241540,State of Decay,89,0
213670,South Park™: The Stick of Truth™,3059,0
94400,Nidhogg,12,0
242700,Injustice: Gods Among Us Ultimate Edition,40,0
270450,Robot Roller-Derby Disco Dodgeball,0,0
247730,Nether,96,0
273110,Counter-Strike Nexon: Zombies,148,0
274170,Hotline Miami 2: Wrong Number,49,0
293260,Card Hunter,613,0
35450,Rising Storm/Red Orchestra 2 Multiplayer,4,0
236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,13,0
301640,Zombie Army Trilogy,143,0
301910,Saints Row: Gat out of Hell,840,0
224600,Defiance,0,0
306830,Zombies Monsters Robots,0,0
65930,The Bureau: XCOM Declassified,2,0
200510,XCOM: Enemy Unknown,5,0
312990,The Expendabros,0,0
320240,We Happy Few,71,0
321480,Sigils of Elohim,2,0
239140,Dying Light,252,0
326960,Killing Floor - Toy Master,0,0
327010,Motorama,1,0
261640,Borderlands: The Pre-Sequel,5346,0
330580,Shark Attack Deathmatch 2,3,0
274940,Depth,252,0
730,Counter-Strike: Global Offensive,16,0
333930,Dirty Bomb,34,0
342380,Sakura Angels,88,0
350990,Bloodwood Reload,0,0
209650,Call of Duty: Advanced Warfare,523,0
209660,Call of Duty: Advanced Warfare - Multiplayer,81,0
355860,Albino Lullaby: Episode 1,8,0
235540,Warhammer: End Times - Vermintide,88,0
306130,The Elder Scrolls Online: Tamriel Unlimited,2,0
359960,Choice Chamber,0,0
364420,Roguelands,0,0
367500,Dragon's Dogma: Dark Arisen,25,0
322330,Don't Starve Together,49,49
386360,SMITE,0,0
291550,Brawlhalla,6,0
388410,Darksiders II: Deathinitive Edition,4,0
234140,Mad Max,502,0
391720,Layers of Fear,16,0
337000,Deus Ex: Mankind Divided™,45,0
245170,Skullgirls,0,0
402020,The Park,208,0
418340,RWBY: Grimm Eclipse,0,0
425580,The Room Two,166,0
431240,Golf With Your Friends,92,0
437220,The Culling,18,18
381210,Dead by Daylight,39,0
488660,Just Deserts,67,0
442080,Riders of Icarus,0,0
517000,Sakura Shrine Girls,63,17
