item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,132,0
4000,Garry's Mod,5080,0
9450,"Warhammer 40,000: Dawn of War – Soulstorm",4538,0
15620,"Warhammer® 40,000™: Dawn of War® II",6051,0
6060,STAR WARS™ Battlefront™ II,834,0
550,Left 4 Dead 2,8419,0
223530,Left 4 Dead 2 Beta,0,0
40100,Supreme Commander 2,17093,0
20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",23651,0
8930,Sid Meier's Civilization V,2322,0
8980,Borderlands,1792,0
22380,Fallout: New Vegas,60,0
56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",37141,0
42910,Magicka,2649,0
620,Portal 2,385,0
105600,Terraria,240,0
22230,Rock of Ages,157,0
72850,The Elder Scrolls V: Skyrim,12601,0
65800,Dungeon Defenders,1048,0
55230,Saints Row: The Third,2063,0
48240,Anno 2070,459,0
105450,Age of Empires® III: Complete Collection,2723,0
204880,Sins of a Solar Empire: Rebellion,3492,0
104900,ORION: Prelude,0,0
108800,Crysis 2 Maximum Edition,1160,0
55150,"Warhammer 40,000 Space Marine",1270,0
209080,Guns of Icarus Online,130,0
730,Counter-Strike: Global Offensive,215,0
200510,XCOM: Enemy Unknown,2718,0
200170,Worms Revolution,822,0
219640,Chivalry: Medieval Warfare,1700,0
232210,Patch testing for Chivalry,0,0
200210,Realm of the Mad God,668,0
230410,Warframe,2313,0
242590,Saints Row IV Inauguration Station,16,0
206500,AirMech,1147,0
206420,Saints Row IV,3718,0
33910,Arma 2,0,0
224540,Ace of Spades,1,0
239070,Hammerwatch,0,0
205100,Dishonored,1300,0
243470,Watch_Dogs,2532,0
49520,Borderlands 2,691,691
221100,DayZ,1644,0
291550,Brawlhalla,0,0
301520,Robocraft,440,0
63380,Sniper Elite V2,0,0
261640,Borderlands: The Pre-Sequel,1893,0
17580,Dystopia,0,0
241930,Middle-earth: Shadow of Mordor,4141,0
289650,Assassin's Creed Unity,3257,0
17570,"Pirates, Vikings, & Knights II",0,0
323470,DRAGON BALL XENOVERSE,9705,0
311210,Call of Duty: Black Ops III,2124,0
4560,Company of Heroes,0,0
4570,"Warhammer 40,000: Dawn of War - Game of the Year Edition",0,0
4580,"Warhammer 40,000: Dawn of War – Dark Crusade",0,0
4700,Medieval II: Total War,0,0
4760,Rome: Total War,0,0
4770,Rome: Total War - Alexander,0,0
9310,"Warhammer 40,000: Dawn of War – Winter Assault",0,0
9340,Company of Heroes: Opposing Fronts,0,0
20540,Company of Heroes: Tales of Valor,0,0
34270,SEGA Mega Drive & Genesis Classics,0,0
228200,Company of Heroes (New Steam Version),0,0
