item_id,item_name,playtime_forever,playtime_2weeks
1900,Earth 2160,34,0
4000,Garry's Mod,48487,0
220,Half-Life 2,429,0
320,Half-Life 2: Deathmatch,0,0
340,Half-Life 2: Lost Coast,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
400,Portal,68,0
420,Half-Life 2: Episode Two,0,0
22300,Fallout 3,765,0
4560,Company of Heroes,909,0
9340,Company of Heroes: Opposing Fronts,186,0
20540,Company of Heroes: Tales of Valor,64,0
228200,Company of Heroes (New Steam Version),48,0
1250,Killing Floor,268,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
12810,Overlord II,737,0
20500,Red Faction: Guerrilla Steam Edition,296,0
550,Left 4 Dead 2,1177,0
223530,Left 4 Dead 2 Beta,25,0
39500,Gothic 3,68,0
34030,Napoleon: Total War,77,0
10500,Empire: Total War,1284,0
24960,Battlefield: Bad Company 2,70,0
8190,Just Cause 2,4762,0
35140,Batman: Arkham Asylum GOTY Edition,153,0
33910,Arma 2,76,0
33930,Arma 2: Operation Arrowhead,94,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
50130,Mafia II,1130,0
57300,Amnesia: The Dark Descent,397,0
22380,Fallout: New Vegas,147,0
50300,Spec Ops: The Line,33,0
56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",353,0
64000,Men of War: Assault Squad,395,0
70000,Dino D-Day,66,0
620,Portal 2,341,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,1939,0
105600,Terraria,4914,0
113200,The Binding of Isaac,78,0
4700,Medieval II: Total War,12,0
102500,Kingdoms of Amalur: Reckoning™,492,0
108710,Alan Wake,106,0
207610,The Walking Dead,188,0
104900,ORION: Prelude,628,0
91310,Dead Island,4187,0
115320,PROTOTYPE 2,310,0
209080,Guns of Icarus Online,321,0
10,Counter-Strike,3,0
80,Counter-Strike: Condition Zero,0,0
100,Counter-Strike: Condition Zero Deleted Scenes,1,0
240,Counter-Strike: Source,17,0
730,Counter-Strike: Global Offensive,16598,89
200260,Batman: Arkham City GOTY,0,0
212680,FTL: Faster Than Light,277,0
204360,Castle Crashers,82,0
216910,Of Orcs And Men,64,64
205100,Dishonored,1773,0
211160,Viking: Battle for Asgard,1,0
219640,Chivalry: Medieval Warfare,6506,0
232210,Patch testing for Chivalry,0,0
223470,POSTAL 2,300,0
55230,Saints Row: The Third,613,0
226700,Infestation: Survivor Stories Classic,289,0
17080,Tribes: Ascend,51,0
109600,Neverwinter,571,0
208090,Loadout,137,0
218230,PlanetSide 2,2353,0
230410,Warframe,7080,0
236390,War Thunder,8153,0
238960,Path of Exile,990,0
214420,Gear Up,57,0
218470,RaiderZ,14,0
265630,Fistful of Frags,0,0
271290,HAWKEN,33,0
223750,DCS World,1,0
224580,Arma 2: DayZ Mod,53,0
221040,Resident Evil 6 / Biohazard 6,337,0
227860,Castle Story,261,0
