item_id,item_name,playtime_forever,playtime_2weeks
240,Counter-Strike: Source,461,0
4000,Garry's Mod,1825,0
4760,Rome: Total War,0,0
22300,Fallout 3,27,0
17480,Command and Conquer: Red Alert 3,884,0
17470,Dead Space,0,0
17410,Mirror's Edge,54,0
23500,Puzzle Quest: Galactrix,10,0
24740,Burnout Paradise: The Ultimate Box,0,0
22200,Zeno Clash,0,0
1250,Killing Floor,322,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
40400,AI War: Fleet Command,0,0
40420,Tidalis,6,0
32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,45,0
22370,Fallout 3 - Game of the Year Edition,398,0
24980,Mass Effect 2,763,0
40100,Supreme Commander 2,6413,0
47700,Command and Conquer 4: Tiberian Twilight,88,0
8190,Just Cause 2,198,0
33910,Arma 2,96,0
33930,Arma 2: Operation Arrowhead,119,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),0,0
32500,STAR WARS™: The Force Unleashed™ II,0,0
21100,F.E.A.R. 3,70,0
42910,Magicka,336,0
620,Portal 2,127,0
105600,Terraria,487,0
16450,F.E.A.R. 2: Project Origin,0,0
97000,Solar 2,1921,0
35480,Dwarfs!?,901,0
8980,Borderlands,294,0
32800,The Lord of the Rings: War in the North,141,0
8930,Sid Meier's Civilization V,15377,0
113200,The Binding of Isaac,82,0
3830,Psychonauts,0,0
205790,Dota 2 Test,0,0
72850,The Elder Scrolls V: Skyrim,11768,0
4700,Medieval II: Total War,918,0
105450,Age of Empires® III: Complete Collection,4672,0
22380,Fallout: New Vegas,910,0
209330,A Valley Without Wind,0,0
228320,A Valley Without Wind 2,4,0
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,12244,0
91310,Dead Island,343,0
208140,Endless Space,2594,0
211420,Dark Souls: Prepare to Die Edition,802,0
35140,Batman: Arkham Asylum GOTY Edition,0,0
17300,Crysis,111,0
17330,Crysis Warhead,1984,0
17340,Crysis Wars,46,0
108800,Crysis 2 Maximum Edition,45,0
202170,Sleeping Dogs™,358,0
209270,Hero Academy,84,0
730,Counter-Strike: Global Offensive,1399,0
200260,Batman: Arkham City GOTY,266,0
212680,FTL: Faster Than Light,1683,0
214560,Mark of the Ninja,3343,0
206440,To the Moon,0,0
202970,Call of Duty: Black Ops II,72,0
202990,Call of Duty: Black Ops II - Multiplayer,1384,0
212910,Call of Duty: Black Ops II - Zombies,242,0
200710,Torchlight II,105,0
203140,Hitman: Absolution,259,0
205100,Dishonored,4018,0
207730,Arena Wars 2,0,0
221640,Super Hexagon,91,0
221300,Monopoly,523,0
226700,Infestation: Survivor Stories Classic,34,0
49540,Aliens: Colonial Marines,79,0
4540,Titan Quest,0,0
4550,Titan Quest: Immortal Throne,0,0
4560,Company of Heroes,170,0
9340,Company of Heroes: Opposing Fronts,0,0
9350,Supreme Commander,460,0
9420,Supreme Commander: Forged Alliance,4905,0
9480,Saints Row 2,364,0
15620,"Warhammer® 40,000™: Dawn of War® II",189,0
20530,Red Faction,167,0
20550,Red Faction II,0,0
20570,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",0,0
43110,Metro 2033,4818,0
50620,Darksiders,0,0
50650,Darksiders II,0,0
55100,Homefront,0,0
55110,Red Faction: Armageddon,0,0
55140,MX vs. ATV Reflex,11,0
55150,"Warhammer 40,000 Space Marine",0,0
55230,Saints Row: The Third,310,0
56400,"Warhammer® 40,000™: Dawn of War® II – Retribution™",11,0
96800,Nexuiz,0,0
216370,Nexuiz Beta,0,0
225760,Nexuiz STUPID Mode,0,0
228200,Company of Heroes (New Steam Version),0,0
475150,Titan Quest Anniversary Edition,0,0
35720,Trine 2,0,0
57690,Tropico 4,11,0
109600,Neverwinter,485,0
208090,Loadout,13,0
218230,PlanetSide 2,1552,0
236390,War Thunder,0,0
238960,Path of Exile,880,0
240320,Panzar,0,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,9,0
286080,Thinking with Time Machine,0,0
223710,Cry of Fear,320,0
271290,HAWKEN,21,0
42160,War of the Roses,2,0
239220,The Mighty Quest For Epic Loot,0,0
241640,Haunted Memories,43,0
256410,Might & Magic: Duel of Champions,3047,0
224580,Arma 2: DayZ Mod,146,0
225260,Brütal Legend,8,0
