item_id,item_name,playtime_forever,playtime_2weeks
300,Day of Defeat: Source,322,0
220,Half-Life 2,625,0
340,Half-Life 2: Lost Coast,0,0
240,Counter-Strike: Source,4466,0
320,Half-Life 2: Deathmatch,0,0
360,Half-Life Deathmatch: Source,0,0
380,Half-Life 2: Episode One,0,0
4000,Garry's Mod,77676,1245
400,Portal,463,0
420,Half-Life 2: Episode Two,0,0
6060,STAR WARS™ Battlefront™ II,9238,0
20500,Red Faction: Guerrilla Steam Edition,1010,0
23490,Tropico 3 - Steam Special Edition,3853,0
32420,STAR WARS™: The Clone Wars - Republic Heroes™,2324,0
550,Left 4 Dead 2,19351,656
223530,Left 4 Dead 2 Beta,0,0
33230,Assassin's Creed II,4720,0
8930,Sid Meier's Civilization V,2175,0
12210,Grand Theft Auto IV,2450,0
12220,Grand Theft Auto: Episodes from Liberty City,0,0
31280,Poker Night at the Inventory,1226,0
70000,Dino D-Day,552,0
620,Portal 2,2976,0
105600,Terraria,2609,0
22230,Rock of Ages,76,0
57690,Tropico 4,1763,0
72850,The Elder Scrolls V: Skyrim,11090,0
730,Counter-Strike: Global Offensive,3839,0
212680,FTL: Faster Than Light,452,0
200170,Worms Revolution,225,0
215470,Primal Carnage,423,0
224540,Ace of Spades,145,0
227300,Euro Truck Simulator 2,155,0
13140,America's Army 3,190,0
51100,Tactical Intervention,3749,0
200210,Realm of the Mad God,197,0
206210,Gotham City Impostors: Free To Play,59,0
208090,Loadout,900,0
218230,PlanetSide 2,979,0
227240,Construct 2 Free,13,0
230410,Warframe,722,0
236390,War Thunder,3215,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,991,0
214420,Gear Up,110,0
248570,Toribash,52,0
265630,Fistful of Frags,227,0
224260,No More Room in Hell,2455,0
233450,Prison Architect,719,0
233720,Surgeon Simulator,541,0
234710,Poker Night 2,151,0
218620,PAYDAY 2,5404,0
239820,Game Dev Tycoon,4076,0
250260,Jazzpunk,336,0
251970,Sins of a Dark Age,0,0
252490,Rust,1374,0
252950,Rocket League,839,0
200510,XCOM: Enemy Unknown,236,0
263760,Turbo Dismount,390,0
265930,Goat Simulator,727,0
266430,Anarchy Arcade,28,0
221100,DayZ,1386,0
270370,Lambda Wars Beta,214,0
319060,Lambda Wars Dedicated Server,0,0
271590,Grand Theft Auto V,7841,1884
273110,Counter-Strike Nexon: Zombies,59,0
224480,Octodad: Dadliest Catch,2035,0
285740,Kitty Powers' Matchmaker,1133,0
285900,Gang Beasts,2565,130
298630,The Escapists,2484,0
238460,BattleBlock Theater,1263,0
302830,BLOCKADE 3D,18,0
304930,Unturned,878,0
241260,Sherlock Holmes: Crimes and Punishments,455,0
227940,Heroes & Generals,49,0
317360,Double Action: Boogaloo,363,0
317400,Portal Stories: Mel,79,0
6850,Hitman 2: Silent Assassin,185,0
6860,Hitman: Blood Money,641,0
6900,Hitman: Codename 47,0,0
203140,Hitman: Absolution,1092,0
205930,Hitman: Sniper Challenge,0,0
247430,Hitman: Contracts,129,0
282070,This War of Mine,805,0
333930,Dirty Bomb,115,0
337320,Paint the Town Red,320,0
2400,The Ship,405,0
2420,The Ship Single Player,134,0
2430,The Ship Tutorial,0,0
341000,Mad Games Tycoon,2050,0
342980,Destination Sol,23,0
346120,Boring Man - Online Tactical Stickman Combat,60,0
346900,AdVenture Capitalist,172,0
349480,Modular Combat,261,0
351800,Dev Guy,144,0
359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,17,0
360480,Victory Command,0,0
381210,Dead by Daylight,2100,247
384360,Fingered,100,0
386940,Ultimate Chicken Horse,1138,57
391540,Undertale,257,0
377900,Empire TV Tycoon,2438,0
404620,The Political Machine 2016,371,0
255710,Cities: Skylines,4410,611
409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",74,0
427730,Who's Your Daddy,250,0
442070,Drawful 2,176,36
444640,Bloons TD Battles,40,0
448460,Crazy Killer,0,0
214850,GameMaker: Studio,0,0
