item_id,item_name,playtime_forever,playtime_2weeks
10,Counter-Strike,1512,0
80,Counter-Strike: Condition Zero,62,0
100,Counter-Strike: Condition Zero Deleted Scenes,79,0
4000,Garry's Mod,5498,0
1250,Killing Floor,3003,0
35420,Killing Floor Mod: Defence Alliance 2,0,0
20900,The Witcher: Enhanced Edition,676,0
10180,Call of Duty: Modern Warfare 2,801,0
10190,Call of Duty: Modern Warfare 2 - Multiplayer,880,0
550,Left 4 Dead 2,2510,0
223530,Left 4 Dead 2 Beta,0,0
24960,Battlefield: Bad Company 2,478,0
33910,Arma 2,1,0
33930,Arma 2: Operation Arrowhead,993,0
219540,Arma 2: Operation Arrowhead Beta (Obsolete),2128,0
45750,Lost Planet 2,98,0
8980,Borderlands,3150,0
42910,Magicka,37,0
620,Portal 2,1173,0
105600,Terraria,1494,0
20920,The Witcher 2: Assassins of Kings Enhanced Edition,353,0
91700,E.Y.E: Divine Cybermancy,374,0
24240,PAYDAY: The Heist,104,0
65800,Dungeon Defenders,772,0
9200,RAGE,223,0
205790,Dota 2 Test,0,0
108710,Alan Wake,97,0
108800,Crysis 2 Maximum Edition,2115,0
212630,Tom Clancy's Ghost Recon Future Soldier,267,0
209080,Guns of Icarus Online,262,0
730,Counter-Strike: Global Offensive,3471,0
10090,Call of Duty: World at War,505,0
202970,Call of Duty: Black Ops II,358,0
202990,Call of Duty: Black Ops II - Multiplayer,1590,0
212910,Call of Duty: Black Ops II - Zombies,41,0
200510,XCOM: Enemy Unknown,1124,0
49520,Borderlands 2,2496,0
218510,Planets Under Attack,0,0
17460,Mass Effect,1473,0
24980,Mass Effect 2,149,0
204100,Max Payne 3,2099,0
17080,Tribes: Ascend,82,0
212070,Star Conflict,12,0
212500,The Lord of the Rings Online™,2,0
218230,PlanetSide 2,1059,0
230410,Warframe,21208,0
238960,Path of Exile,341,0
243870,Tom Clancy's Ghost Recon Phantoms - NA,693,0
209870,Blacklight: Retribution,235,0
242720,GunZ 2: The Second Duel,22,0
224260,No More Room in Hell,1057,0
226320,Marvel Heroes 2016,0,0
230170,Divinity: Dragon Commander Beta,17,0
224580,Arma 2: DayZ Mod,1,0
203160,Tomb Raider,986,0
234650,Shadowrun Returns,839,0
218620,PAYDAY 2,2281,0
72850,The Elder Scrolls V: Skyrim,4628,859
224420,Afterfall InSanity Extended Edition,54,0
235600,Tom Clancy's Splinter Cell Blacklist,2481,0
219640,Chivalry: Medieval Warfare,768,0
232210,Patch testing for Chivalry,0,0
252490,Rust,1634,0
263980,Out There Somewhere,15,0
269210,Hero Siege,277,0
271290,HAWKEN,64,0
225840,Sven Co-op,104,0
222900,Dead Island: Epidemic,30,0
282440,Quake Live,0,0
286160,Tabletop Simulator,131,0
65790,Arma: Cold War Assault,38,0
304930,Unturned,80,0
224600,Defiance,0,0
227700,Firefall,239,0
312990,The Expendabros,58,0
318430,Squishy the Suicidal Pig,0,0
333930,Dirty Bomb,0,0
365720,Skyrim Script Extender (SKSE),1,0
426330,MetaHuman Inc.,1172,0
273350,Evolve Stage 2,0,0
