item_id,item_name,playtime_forever,playtime_2weeks
4000,Garry's Mod,15354,0
17390,Spore,346,0
17440,Spore: Creepy & Cute Parts Pack,0,0
24720,Spore: Galactic Adventures,0,0
17450,Dragon Age: Origins,0,0
24980,Mass Effect 2,0,0
31280,Poker Night at the Inventory,97,0
78000,Bejeweled 3,0,0
400,Portal,192,0
620,Portal 2,475,0
105600,Terraria,2157,0
72850,The Elder Scrolls V: Skyrim,2181,0
2400,The Ship,34,0
2420,The Ship Single Player,0,0
2430,The Ship Tutorial,0,0
102600,Orcs Must Die!,0,0
65800,Dungeon Defenders,29144,0
10,Counter-Strike,28,0
80,Counter-Strike: Condition Zero,0,0
100,Counter-Strike: Condition Zero Deleted Scenes,0,0
240,Counter-Strike: Source,1073,0
730,Counter-Strike: Global Offensive,4820,0
204360,Castle Crashers,4127,0
49520,Borderlands 2,4855,0
200710,Torchlight II,409,0
205790,Dota 2 Test,0,0
223470,POSTAL 2,176,0
203680,F1 Race Stars,183,0
202970,Call of Duty: Black Ops II,0,0
202990,Call of Duty: Black Ops II - Multiplayer,615,0
212910,Call of Duty: Black Ops II - Zombies,608,0
221260,Little Inferno,97,0
201790,Orcs Must Die! 2,927,0
221640,Super Hexagon,3,0
51100,Tactical Intervention,5,0
99900,Spiral Knights,350,0
102700,A.V.A - Alliance of Valiant Arms,303,0
104700,Super Monday Night Combat,131,0
107900,War Inc. Battlezone,365,0
113400,APB Reloaded,202,0
200210,Realm of the Mad God,835,0
206210,Gotham City Impostors: Free To Play,1135,0
207230,Archeblade,17,0
208090,Loadout,511,0
212160,Vindictus,3,0
212180,Combat Arms,9,0
212200,Mabinogi,0,0
212500,The Lord of the Rings Online™,4181,0
218230,PlanetSide 2,496,0
230410,Warframe,1814,14
236390,War Thunder,23,0
206480,Dungeons & Dragons Online®,1,0
209870,Blacklight: Retribution,1012,0
248570,Toribash,18,0
265630,Fistful of Frags,35,0
42160,War of the Roses,812,0
202090,Magicka: Wizard Wars,29,0
224260,No More Room in Hell,100,0
246280,Happy Wars,107,0
224540,Ace of Spades,764,0
230050,DLC Quest,73,0
233720,Surgeon Simulator,328,0
226980,Pinball FX2,1154,0
91310,Dead Island,107,0
216250,Dead Island Riptide,801,0
248350,Omegalodon,117,0
250340,Blockland,19,0
251570,7 Days to Die,313,0
253430,CastleMiner Z,707,0
245130,The Dead Linger,10,0
209160,Call of Duty: Ghosts,500,0
209170,Call of Duty: Ghosts - Multiplayer,655,0
263760,Turbo Dismount,250,0
264200,One Finger Death Punch,105,0
265210,Viscera Cleanup Detail: Santa's Rampage,128,0
265930,Goat Simulator,48,0
221100,DayZ,6,0
241410,CastleStorm,177,0
269210,Hero Siege,2925,0
550,Left 4 Dead 2,7297,0
223530,Left 4 Dead 2 Beta,301,0
222900,Dead Island: Epidemic,152,0
238460,BattleBlock Theater,586,0
301520,Robocraft,2647,0
304050,Trove,594,0
304930,Unturned,1012,0
306830,Zombies Monsters Robots,74,0
291480,Warface,58,0
227940,Heroes & Generals,97,0
315640,Dizzel,14,0
318100,AXYOS,28,0
261640,Borderlands: The Pre-Sequel,241,0
319510,Five Nights at Freddy's,94,0
322170,Geometry Dash,356,0
323370,TERA,1556,0
209650,Call of Duty: Advanced Warfare,791,0
209660,Call of Duty: Advanced Warfare - Multiplayer,1888,0
332800,Five Nights at Freddy's 2,172,0
335330,Brick-Force,1516,0
346110,ARK: Survival Evolved,223,0
407530,ARK: Survival Of The Fittest,0,0
342480,Gunscape,150,0
266510,Hand of Fate,84,0
354140,Five Nights at Freddy's 3,47,0
39120,RIFT,106,0
361640,Disney Infinity 3.0: Play Without Limits,11,0
47780,Dead Space 2,134,0
369200,Ghost in the Shell Stand Alone Complex First Assault Online,102,44
385510,Hero Siege - Wrath of Mevius,0,0
386360,SMITE,8,0
388090,Five Nights at Freddy's 4,7,0
236110,Dungeon Defenders II,130,0
280790,Creativerse,229,0
417860,Emily is Away,43,0
427270,Orcs Must Die! Unchained,531,0
463590,Doom Bringer Paladin,0,0
488470,Shaman's Storm Bundle!,0,0
