posted,item_id,recommend,review
2015-12-31,224540,False,fine till jagex bought it
2015-09-28,234140,True,"iz god wood r8 7,4/10 I realy liked the driving physics and the mechanincs and the combat :-3"
2015-06-23,333930,False,dirty bomb in some words-pays 13 grand  for 13 cases -unboxes 12 cases-lead for all-except one its silver
2015-11-10,299360,False,ever heard of pay to play
2014-07-12,51100,False,BROKEN DOSENT  WORK
2015-05-15,227700,False,horrible graphics repetitive gameplay even on ultra the textures were blurry and messy gta v was made 2 years b4 this crusty piece of ♥♥♥♥ and it still looks better
2016-05-14,287390,True,Personally i think you should buy this rn
2015-07-17,12210,True,Not a great port!!
2015-01-31,346010,True,very fun would reccomend lets your imagination roam fre love it worth 7 dollars 8/10
2013-03-22,440,True,FREE FREE FREE get it NOOOOOOOOOWWWWWW POW! ha ha
