posted,item_id,recommend,review
2015-08-13,4000,True,have a mass rdm on darkrp
2016-06-17,282440,True,dead
2016-09-18,444090,True,aim down the sights for viktor is a gr8 skill
2016-06-22,304930,True,-tries to join game with friend-game full-slots 22/2410/10
2016-04-21,368730,True,got it for free so i have to upvote it
2016-02-20,730,True,skin insanity
2015-07-09,207140,True,lost all my friends
2014-11-19,24200,True,i didnt need lex luthors/supermans or somethings help
2014-09-15,440,True,this game is now my life
2014-01-30,212800,True,this game is very addicting its fun to play if you are board
