posted,item_id,recommend,review
2016-07-30,4000,True,Vale a pena a pagar 20 R$ nesse jogo porque:  Tem um multi-player muito bom Qualquer coisa que você imagine tem Tem infinitos modos de jogo   
2016-07-28,317360,True,  Tem Slow-Motion  Tem tiro  Precisa de mais personagens  É de graçaNota 10/10 
2015-12-05,223710,True,-NO-NO-NO10/10
2015-10-04,299360,True,-Jogabilidade ótima;-Tiro pra c@$#&*#;-Pessoas noobs (é so aprender a jogar)Minha nota10/10
2015-10-03,322330,True,-Tem o mod do Daniel Orivaldo da Silva;-Mundo aberto;-Tem coisas legais para se fazer;-É multi-player;-Vicia muito fácil;Minha nota10/10
2015-08-13,1250,True,Jogo ♥♥♥♥.
2015-02-22,12100,True,Nao funciona com controle
2015-01-14,204360,True,Thisgame is so cool
2013-12-14,440,True,this game is VERRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY COOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL
2013-12-01,224260,True,this game is very cool!
