posted,item_id,recommend,review
2016-07-01,475230,True,The story made me cry.11/10 Would play story mode and cry again!
2016-07-13,382110,True,"Best black screen simulator....Tried on a laptop, which is not supported I guess."
2014-11-04,9870,True,"There's Something Straaange In My Neighborhood, Who Ya Know Gonna Call ? GHOSTBUSTERS!"
2015-02-19,351570,True,It's like skyrim with zombies.11/10 would go zombies again
2016-03-01,224540,False,Just like Skyrim with guns.
2016-06-23,440,True,>Starts the game>Join a server>Chose Medic>Game Starts>A guy starts screaming MEDIC!>Try to help him>Gets stabbed by a Spy>Exit game11/10 Would play as Medic and get stabbed by a Spy again!
2016-02-04,349040,True,Dattebayo!
2015-01-12,212480,True,"Got a kart, got shot by someone, turned on the track.11/10 Would go kart again."
2014-12-23,4000,True,Fapper's Mod
2013-04-01,730,True,"When Team Fortress 2 become serious, this game happens."
